geoName,Broker,year
Montana,0,2018-08-31
Nebraska,0,2018-08-31
Nevada,15,2018-08-31
New Hampshire,0,2018-08-31
New Jersey,31,2018-08-31
New Mexico,26,2018-08-31
New York,35,2018-08-31
North Carolina,17,2018-08-31
North Dakota,0,2018-08-31
Ohio,19,2018-08-31
Oklahoma,14,2018-08-31
Oregon,22,2018-08-31
Pennsylvania,14,2018-08-31
Rhode Island,0,2018-08-31
South Carolina,10,2018-08-31
South Dakota,0,2018-08-31
Tennessee,35,2018-08-31
Texas,19,2018-08-31
Utah,44,2018-08-31
Vermont,77,2018-08-31
Virginia,14,2018-08-31
Washington,36,2018-08-31
West Virginia,0,2018-08-31
Wisconsin,8,2018-08-31
Wyoming,100,2018-08-31
Alabama,16,2018-09-30
Alaska,0,2018-09-30
Arizona,38,2018-09-30
Arkansas,0,2018-09-30
California,41,2018-09-30
Colorado,41,2018-09-30
Connecticut,64,2018-09-30
Delaware,71,2018-09-30
District of Columbia,45,2018-09-30
Florida,35,2018-09-30
Georgia,31,2018-09-30
Hawaii,49,2018-09-30
Idaho,45,2018-09-30
Illinois,38,2018-09-30
Indiana,53,2018-09-30
Iowa,24,2018-09-30
Kansas,75,2018-09-30
Kentucky,17,2018-09-30
Louisiana,34,2018-09-30
Maine,50,2018-09-30
Maryland,58,2018-09-30
Massachusetts,87,2018-09-30
Michigan,13,2018-09-30
Minnesota,44,2018-09-30
Mississippi,64,2018-09-30
Missouri,44,2018-09-30
Montana,0,2018-09-30
Nebraska,31,2018-09-30
Nevada,42,2018-09-30
New Hampshire,0,2018-09-30
New Jersey,24,2018-09-30
New Mexico,35,2018-09-30
New York,77,2018-09-30
North Carolina,41,2018-09-30
North Dakota,0,2018-09-30
Ohio,5,2018-09-30
Oklahoma,100,2018-09-30
Oregon,60,2018-09-30
Pennsylvania,33,2018-09-30
Rhode Island,0,2018-09-30
South Carolina,14,2018-09-30
South Dakota,95,2018-09-30
Tennessee,39,2018-09-30
Texas,29,2018-09-30
Utah,0,2018-09-30
Vermont,0,2018-09-30
Virginia,20,2018-09-30
Washington,42,2018-09-30
West Virginia,0,2018-09-30
Wisconsin,11,2018-09-30
Wyoming,0,2018-09-30
Alabama,33,2018-10-31
Alaska,0,2018-10-31
Arizona,80,2018-10-31
Arkansas,0,2018-10-31
California,36,2018-10-31
Colorado,54,2018-10-31
Connecticut,34,2018-10-31
Delaware,0,2018-10-31
District of Columbia,0,2018-10-31
Florida,53,2018-10-31
Georgia,11,2018-10-31
Hawaii,0,2018-10-31
Idaho,47,2018-10-31
Illinois,32,2018-10-31
Indiana,0,2018-10-31
Iowa,0,2018-10-31
Kansas,26,2018-10-31
Kentucky,55,2018-10-31
Louisiana,18,2018-10-31
Maine,0,2018-10-31
Maryland,20,2018-10-31
Massachusetts,64,2018-10-31
Michigan,28,2018-10-31
Minnesota,23,2018-10-31
Mississippi,33,2018-10-31
Missouri,12,2018-10-31
Montana,81,2018-10-31
Nebraska,34,2018-10-31
Nevada,22,2018-10-31
New Hampshire,0,2018-10-31
New Jersey,57,2018-10-31
New Mexico,0,2018-10-31
New York,76,2018-10-31
North Carolina,37,2018-10-31
North Dakota,0,2018-10-31
Ohio,0,2018-10-31
Oklahoma,21,2018-10-31
Oregon,47,2018-10-31
Pennsylvania,5,2018-10-31
Rhode Island,59,2018-10-31
South Carolina,30,2018-10-31
South Dakota,100,2018-10-31
Tennessee,51,2018-10-31
Texas,40,2018-10-31
Utah,64,2018-10-31
Vermont,0,2018-10-31
Virginia,61,2018-10-31
Washington,35,2018-10-31
West Virginia,0,2018-10-31
Wisconsin,24,2018-10-31
Wyoming,0,2018-10-31
Alabama,59,2018-11-30
Alaska,0,2018-11-30
Arizona,18,2018-11-30
Arkansas,0,2018-11-30
California,36,2018-11-30
Colorado,66,2018-11-30
Connecticut,45,2018-11-30
Delaware,66,2018-11-30
District of Columbia,47,2018-11-30
Florida,27,2018-11-30
Georgia,25,2018-11-30
Hawaii,0,2018-11-30
Idaho,42,2018-11-30
Illinois,16,2018-11-30
Indiana,10,2018-11-30
Iowa,0,2018-11-30
Kansas,0,2018-11-30
Kentucky,0,2018-11-30
Louisiana,16,2018-11-30
Maine,0,2018-11-30
Maryland,35,2018-11-30
Massachusetts,22,2018-11-30
Michigan,32,2018-11-30
Minnesota,0,2018-11-30
Mississippi,0,2018-11-30
Missouri,20,2018-11-30
Montana,0,2018-11-30
Nebraska,30,2018-11-30
Nevada,20,2018-11-30
New Hampshire,0,2018-11-30
New Jersey,45,2018-11-30
New Mexico,34,2018-11-30
New York,46,2018-11-30
North Carolina,38,2018-11-30
North Dakota,0,2018-11-30
Ohio,5,2018-11-30
Oklahoma,19,2018-11-30
Oregon,28,2018-11-30
Pennsylvania,14,2018-11-30
Rhode Island,0,2018-11-30
South Carolina,27,2018-11-30
South Dakota,0,2018-11-30
Tennessee,0,2018-11-30
Texas,31,2018-11-30
Utah,38,2018-11-30
Vermont,100,2018-11-30
Virginia,24,2018-11-30
Washington,23,2018-11-30
West Virginia,0,2018-11-30
Wisconsin,52,2018-11-30
Wyoming,0,2018-11-30
Alabama,8,2018-12-31
Alaska,0,2018-12-31
Arizona,29,2018-12-31
Arkansas,14,2018-12-31
California,29,2018-12-31
Colorado,47,2018-12-31
Connecticut,25,2018-12-31
Delaware,0,2018-12-31
District of Columbia,100,2018-12-31
Florida,46,2018-12-31
Georgia,21,2018-12-31
Hawaii,25,2018-12-31
Idaho,0,2018-12-31
Illinois,19,2018-12-31
Indiana,0,2018-12-31
Iowa,0,2018-12-31
Kansas,0,2018-12-31
Kentucky,9,2018-12-31
Louisiana,18,2018-12-31
Maine,54,2018-12-31
Maryland,24,2018-12-31
Massachusetts,24,2018-12-31
Michigan,10,2018-12-31
Minnesota,6,2018-12-31
Mississippi,0,2018-12-31
Missouri,6,2018-12-31
Montana,0,2018-12-31
Nebraska,17,2018-12-31
Nevada,44,2018-12-31
New Hampshire,49,2018-12-31
New Jersey,25,2018-12-31
New Mexico,37,2018-12-31
New York,32,2018-12-31
North Carolina,17,2018-12-31
North Dakota,0,2018-12-31
Ohio,8,2018-12-31
Oklahoma,10,2018-12-31
Oregon,23,2018-12-31
Pennsylvania,18,2018-12-31
Rhode Island,29,2018-12-31
South Carolina,23,2018-12-31
South Dakota,0,2018-12-31
Tennessee,20,2018-12-31
Texas,23,2018-12-31
Utah,0,2018-12-31
Vermont,55,2018-12-31
Virginia,16,2018-12-31
Washington,20,2018-12-31
West Virginia,0,2018-12-31
Wisconsin,0,2018-12-31
Wyoming,0,2018-12-31
Alabama,0,2019-01-31
Alaska,0,2019-01-31
Arizona,21,2019-01-31
Arkansas,31,2019-01-31
California,44,2019-01-31
Colorado,57,2019-01-31
Connecticut,37,2019-01-31
Delaware,82,2019-01-31
District of Columbia,52,2019-01-31
Florida,55,2019-01-31
Georgia,53,2019-01-31
Hawaii,56,2019-01-31
Idaho,100,2019-01-31
Illinois,30,2019-01-31
Indiana,36,2019-01-31
Iowa,0,2019-01-31
Kansas,56,2019-01-31
Kentucky,0,2019-01-31
Louisiana,19,2019-01-31
Maine,62,2019-01-31
Maryland,53,2019-01-31
Massachusetts,70,2019-01-31
Michigan,39,2019-01-31
Minnesota,13,2019-01-31
Mississippi,0,2019-01-31
Missouri,25,2019-01-31
Montana,88,2019-01-31
Nebraska,37,2019-01-31
Nevada,70,2019-01-31
New Hampshire,56,2019-01-31
New Jersey,21,2019-01-31
New Mexico,41,2019-01-31
New York,46,2019-01-31
North Carolina,25,2019-01-31
North Dakota,0,2019-01-31
Ohio,18,2019-01-31
Oklahoma,68,2019-01-31
Oregon,17,2019-01-31
Pennsylvania,22,2019-01-31
Rhode Island,0,2019-01-31
South Carolina,17,2019-01-31
South Dakota,0,2019-01-31
Tennessee,33,2019-01-31
Texas,46,2019-01-31
Utah,45,2019-01-31
Vermont,0,2019-01-31
Virginia,59,2019-01-31
Washington,64,2019-01-31
West Virginia,0,2019-01-31
Wisconsin,13,2019-01-31
Wyoming,0,2019-01-31
Alabama,14,2019-02-28
Alaska,100,2019-02-28
Arizona,8,2019-02-28
Arkansas,48,2019-02-28
California,43,2019-02-28
Colorado,59,2019-02-28
Connecticut,54,2019-02-28
Delaware,0,2019-02-28
District of Columbia,0,2019-02-28
Florida,39,2019-02-28
Georgia,55,2019-02-28
Hawaii,82,2019-02-28
Idaho,0,2019-02-28
Illinois,44,2019-02-28
Indiana,18,2019-02-28
Iowa,0,2019-02-28
Kansas,65,2019-02-28
Kentucky,0,2019-02-28
Louisiana,43,2019-02-28
Maine,0,2019-02-28
Maryland,32,2019-02-28
Massachusetts,57,2019-02-28
Michigan,35,2019-02-28
Minnesota,19,2019-02-28
Mississippi,55,2019-02-28
Missouri,28,2019-02-28
Montana,65,2019-02-28
Nebraska,0,2019-02-28
Nevada,35,2019-02-28
New Hampshire,0,2019-02-28
New Jersey,36,2019-02-28
New Mexico,0,2019-02-28
New York,58,2019-02-28
North Carolina,28,2019-02-28
North Dakota,0,2019-02-28
Ohio,14,2019-02-28
Oklahoma,33,2019-02-28
Oregon,39,2019-02-28
Pennsylvania,41,2019-02-28
Rhode Island,46,2019-02-28
South Carolina,12,2019-02-28
South Dakota,0,2019-02-28
Tennessee,25,2019-02-28
Texas,23,2019-02-28
Utah,84,2019-02-28
Vermont,0,2019-02-28
Virginia,31,2019-02-28
Washington,69,2019-02-28
West Virginia,42,2019-02-28
Wisconsin,19,2019-02-28
Wyoming,0,2019-02-28
Alabama,13,2019-03-31
Alaska,0,2019-03-31
Arizona,31,2019-03-31
Arkansas,0,2019-03-31
California,32,2019-03-31
Colorado,100,2019-03-31
Connecticut,40,2019-03-31
Delaware,0,2019-03-31
District of Columbia,38,2019-03-31
Florida,31,2019-03-31
Georgia,34,2019-03-31
Hawaii,0,2019-03-31
Idaho,0,2019-03-31
Illinois,18,2019-03-31
Indiana,9,2019-03-31
Iowa,0,2019-03-31
Kansas,21,2019-03-31
Kentucky,15,2019-03-31
Louisiana,29,2019-03-31
Maine,44,2019-03-31
Maryland,25,2019-03-31
Massachusetts,89,2019-03-31
Michigan,46,2019-03-31
Minnesota,18,2019-03-31
Mississippi,27,2019-03-31
Missouri,18,2019-03-31
Montana,0,2019-03-31
Nebraska,27,2019-03-31
Nevada,70,2019-03-31
New Hampshire,0,2019-03-31
New Jersey,10,2019-03-31
New Mexico,0,2019-03-31
New York,56,2019-03-31
North Carolina,5,2019-03-31
North Dakota,0,2019-03-31
Ohio,27,2019-03-31
Oklahoma,15,2019-03-31
Oregon,49,2019-03-31
Pennsylvania,20,2019-03-31
Rhode Island,0,2019-03-31
South Carolina,61,2019-03-31
South Dakota,0,2019-03-31
Tennessee,49,2019-03-31
Texas,22,2019-03-31
Utah,50,2019-03-31
Vermont,0,2019-03-31
Virginia,31,2019-03-31
Washington,60,2019-03-31
West Virginia,0,2019-03-31
Wisconsin,9,2019-03-31
Wyoming,0,2019-03-31
Alabama,32,2019-04-30
Alaska,0,2019-04-30
Arizona,31,2019-04-30
Arkansas,0,2019-04-30
California,24,2019-04-30
Colorado,45,2019-04-30
Connecticut,0,2019-04-30
Delaware,0,2019-04-30
District of Columbia,30,2019-04-30
Florida,36,2019-04-30
Georgia,29,2019-04-30
Hawaii,0,2019-04-30
Idaho,58,2019-04-30
Illinois,30,2019-04-30
Indiana,7,2019-04-30
Iowa,0,2019-04-30
Kansas,0,2019-04-30
Kentucky,0,2019-04-30
Louisiana,11,2019-04-30
Maine,33,2019-04-30
Maryland,12,2019-04-30
Massachusetts,25,2019-04-30
Michigan,4,2019-04-30
Minnesota,28,2019-04-30
Mississippi,0,2019-04-30
Missouri,21,2019-04-30
Montana,100,2019-04-30
Nebraska,43,2019-04-30
Nevada,13,2019-04-30
New Hampshire,31,2019-04-30
New Jersey,20,2019-04-30
New Mexico,0,2019-04-30
New York,69,2019-04-30
North Carolina,15,2019-04-30
North Dakota,0,2019-04-30
Ohio,20,2019-04-30
Oklahoma,39,2019-04-30
Oregon,47,2019-04-30
Pennsylvania,22,2019-04-30
Rhode Island,0,2019-04-30
South Carolina,9,2019-04-30
South Dakota,0,2019-04-30
Tennessee,20,2019-04-30
Texas,27,2019-04-30
Utah,13,2019-04-30
Vermont,0,2019-04-30
Virginia,29,2019-04-30
Washington,15,2019-04-30
West Virginia,0,2019-04-30
Wisconsin,21,2019-04-30
Wyoming,0,2019-04-30
Alabama,7,2019-05-31
Alaska,0,2019-05-31
Arizona,21,2019-05-31
Arkansas,0,2019-05-31
California,19,2019-05-31
Colorado,37,2019-05-31
Connecticut,22,2019-05-31
Delaware,32,2019-05-31
District of Columbia,22,2019-05-31
Florida,24,2019-05-31
Georgia,18,2019-05-31
Hawaii,22,2019-05-31
Idaho,20,2019-05-31
Illinois,17,2019-05-31
Indiana,10,2019-05-31
Iowa,0,2019-05-31
Kansas,0,2019-05-31
Kentucky,8,2019-05-31
Louisiana,8,2019-05-31
Maine,0,2019-05-31
Maryland,13,2019-05-31
Massachusetts,21,2019-05-31
Michigan,6,2019-05-31
Minnesota,5,2019-05-31
Mississippi,15,2019-05-31
Missouri,25,2019-05-31
Montana,0,2019-05-31
Nebraska,0,2019-05-31
Nevada,28,2019-05-31
New Hampshire,21,2019-05-31
New Jersey,13,2019-05-31
New Mexico,16,2019-05-31
New York,44,2019-05-31
North Carolina,16,2019-05-31
North Dakota,0,2019-05-31
Ohio,7,2019-05-31
Oklahoma,18,2019-05-31
Oregon,13,2019-05-31
Pennsylvania,11,2019-05-31
Rhode Island,100,2019-05-31
South Carolina,20,2019-05-31
South Dakota,45,2019-05-31
Tennessee,26,2019-05-31
Texas,16,2019-05-31
Utah,18,2019-05-31
Vermont,0,2019-05-31
Virginia,12,2019-05-31
Washington,27,2019-05-31
West Virginia,0,2019-05-31
Wisconsin,10,2019-05-31
Wyoming,0,2019-05-31
Alabama,14,2019-06-30
Alaska,0,2019-06-30
Arizona,8,2019-06-30
Arkansas,26,2019-06-30
California,35,2019-06-30
Colorado,18,2019-06-30
Connecticut,15,2019-06-30
Delaware,0,2019-06-30
District of Columbia,0,2019-06-30
Florida,45,2019-06-30
Georgia,15,2019-06-30
Hawaii,44,2019-06-30
Idaho,0,2019-06-30
Illinois,35,2019-06-30
Indiana,30,2019-06-30
Iowa,23,2019-06-30
Kansas,0,2019-06-30
Kentucky,15,2019-06-30
Louisiana,0,2019-06-30
Maine,0,2019-06-30
Maryland,17,2019-06-30
Massachusetts,27,2019-06-30
Michigan,18,2019-06-30
Minnesota,39,2019-06-30
Mississippi,0,2019-06-30
Missouri,20,2019-06-30
Montana,65,2019-06-30
Nebraska,91,2019-06-30
Nevada,18,2019-06-30
New Hampshire,0,2019-06-30
New Jersey,33,2019-06-30
New Mexico,0,2019-06-30
New York,71,2019-06-30
North Carolina,47,2019-06-30
North Dakota,0,2019-06-30
Ohio,19,2019-06-30
Oklahoma,37,2019-06-30
Oregon,13,2019-06-30
Pennsylvania,18,2019-06-30
Rhode Island,100,2019-06-30
South Carolina,13,2019-06-30
South Dakota,84,2019-06-30
Tennessee,17,2019-06-30
Texas,22,2019-06-30
Utah,36,2019-06-30
Vermont,0,2019-06-30
Virginia,41,2019-06-30
Washington,34,2019-06-30
West Virginia,46,2019-06-30
Wisconsin,10,2019-06-30
Wyoming,0,2019-06-30
Alabama,0,2019-07-31
Alaska,0,2019-07-31
Arizona,26,2019-07-31
Arkansas,100,2019-07-31
California,37,2019-07-31
Colorado,28,2019-07-31
Connecticut,36,2019-07-31
Delaware,50,2019-07-31
District of Columbia,36,2019-07-31
Florida,44,2019-07-31
Georgia,43,2019-07-31
Hawaii,0,2019-07-31
Idaho,94,2019-07-31
Illinois,25,2019-07-31
Indiana,15,2019-07-31
Iowa,18,2019-07-31
Kansas,19,2019-07-31
Kentucky,24,2019-07-31
Louisiana,25,2019-07-31
Maine,0,2019-07-31
Maryland,14,2019-07-31
Massachusetts,23,2019-07-31
Michigan,30,2019-07-31
Minnesota,8,2019-07-31
Mississippi,0,2019-07-31
Missouri,23,2019-07-31
Montana,0,2019-07-31
Nebraska,24,2019-07-31
Nevada,59,2019-07-31
New Hampshire,34,2019-07-31
New Jersey,23,2019-07-31
New Mexico,0,2019-07-31
New York,53,2019-07-31
North Carolina,42,2019-07-31
North Dakota,0,2019-07-31
Ohio,12,2019-07-31
Oklahoma,29,2019-07-31
Oregon,21,2019-07-31
Pennsylvania,11,2019-07-31
Rhode Island,0,2019-07-31
South Carolina,20,2019-07-31
South Dakota,0,2019-07-31
Tennessee,6,2019-07-31
Texas,22,2019-07-31
Utah,14,2019-07-31
Vermont,81,2019-07-31
Virginia,14,2019-07-31
Washington,23,2019-07-31
West Virginia,37,2019-07-31
Wisconsin,16,2019-07-31
Wyoming,100,2019-07-31
Alabama,21,2019-08-31
Alaska,0,2019-08-31
Arizona,31,2019-08-31
Arkansas,0,2019-08-31
California,32,2019-08-31
Colorado,46,2019-08-31
Connecticut,22,2019-08-31
Delaware,0,2019-08-31
District of Columbia,0,2019-08-31
Florida,29,2019-08-31
Georgia,33,2019-08-31
Hawaii,0,2019-08-31
Idaho,0,2019-08-31
Illinois,20,2019-08-31
Indiana,7,2019-08-31
Iowa,0,2019-08-31
Kansas,17,2019-08-31
Kentucky,11,2019-08-31
Louisiana,11,2019-08-31
Maine,68,2019-08-31
Maryland,13,2019-08-31
Massachusetts,21,2019-08-31
Michigan,18,2019-08-31
Minnesota,7,2019-08-31
Mississippi,63,2019-08-31
Missouri,22,2019-08-31
Montana,100,2019-08-31
Nebraska,0,2019-08-31
Nevada,14,2019-08-31
New Hampshire,65,2019-08-31
New Jersey,43,2019-08-31
New Mexico,0,2019-08-31
New York,49,2019-08-31
North Carolina,31,2019-08-31
North Dakota,0,2019-08-31
Ohio,14,2019-08-31
Oklahoma,14,2019-08-31
Oregon,20,2019-08-31
Pennsylvania,13,2019-08-31
Rhode Island,0,2019-08-31
South Carolina,19,2019-08-31
South Dakota,0,2019-08-31
Tennessee,33,2019-08-31
Texas,24,2019-08-31
Utah,0,2019-08-31
Vermont,0,2019-08-31
Virginia,34,2019-08-31
Washington,21,2019-08-31
West Virginia,0,2019-08-31
Wisconsin,22,2019-08-31
Wyoming,94,2019-08-31
Alabama,11,2019-09-30
Alaska,0,2019-09-30
Arizona,13,2019-09-30
Arkansas,10,2019-09-30
California,14,2019-09-30
Colorado,17,2019-09-30
Connecticut,11,2019-09-30
Delaware,0,2019-09-30
District of Columbia,0,2019-09-30
Florida,13,2019-09-30
Georgia,16,2019-09-30
Hawaii,18,2019-09-30
Idaho,31,2019-09-30
Illinois,17,2019-09-30
Indiana,8,2019-09-30
Iowa,0,2019-09-30
Kansas,0,2019-09-30
Kentucky,5,2019-09-30
Louisiana,18,2019-09-30
Maine,36,2019-09-30
Maryland,13,2019-09-30
Massachusetts,8,2019-09-30
Michigan,12,2019-09-30
Minnesota,4,2019-09-30
Mississippi,0,2019-09-30
Missouri,19,2019-09-30
Montana,27,2019-09-30
Nebraska,0,2019-09-30
Nevada,21,2019-09-30
New Hampshire,17,2019-09-30
New Jersey,15,2019-09-30
New Mexico,12,2019-09-30
New York,27,2019-09-30
North Carolina,20,2019-09-30
North Dakota,0,2019-09-30
Ohio,6,2019-09-30
Oklahoma,28,2019-09-30
Oregon,26,2019-09-30
Pennsylvania,15,2019-09-30
Rhode Island,19,2019-09-30
South Carolina,10,2019-09-30
South Dakota,0,2019-09-30
Tennessee,10,2019-09-30
Texas,16,2019-09-30
Utah,0,2019-09-30
Vermont,0,2019-09-30
Virginia,18,2019-09-30
Washington,12,2019-09-30
West Virginia,0,2019-09-30
Wisconsin,4,2019-09-30
Wyoming,100,2019-09-30
Alabama,0,2019-10-31
Alaska,0,2019-10-31
Arizona,12,2019-10-31
Arkansas,18,2019-10-31
California,19,2019-10-31
Colorado,20,2019-10-31
Connecticut,11,2019-10-31
Delaware,0,2019-10-31
District of Columbia,100,2019-10-31
Florida,46,2019-10-31
Georgia,23,2019-10-31
Hawaii,0,2019-10-31
Idaho,57,2019-10-31
Illinois,21,2019-10-31
Indiana,0,2019-10-31
Iowa,45,2019-10-31
Kansas,17,2019-10-31
Kentucky,0,2019-10-31
Louisiana,22,2019-10-31
Maine,0,2019-10-31
Maryland,6,2019-10-31
Massachusetts,46,2019-10-31
Michigan,4,2019-10-31
Minnesota,14,2019-10-31
Mississippi,0,2019-10-31
Missouri,0,2019-10-31
Montana,50,2019-10-31
Nebraska,0,2019-10-31
Nevada,14,2019-10-31
New Hampshire,0,2019-10-31
New Jersey,12,2019-10-31
New Mexico,23,2019-10-31
New York,42,2019-10-31
North Carolina,7,2019-10-31
North Dakota,0,2019-10-31
Ohio,10,2019-10-31
Oklahoma,26,2019-10-31
Oregon,10,2019-10-31
Pennsylvania,13,2019-10-31
Rhode Island,0,2019-10-31
South Carolina,18,2019-10-31
South Dakota,0,2019-10-31
Tennessee,25,2019-10-31
Texas,18,2019-10-31
Utah,13,2019-10-31
Vermont,0,2019-10-31
Virginia,21,2019-10-31
Washington,37,2019-10-31
West Virginia,0,2019-10-31
Wisconsin,15,2019-10-31
Wyoming,95,2019-10-31
Alabama,47,2019-11-30
Alaska,0,2019-11-30
Arizona,85,2019-11-30
Arkansas,0,2019-11-30
California,50,2019-11-30
Colorado,31,2019-11-30
Connecticut,97,2019-11-30
Delaware,0,2019-11-30
District of Columbia,0,2019-11-30
Florida,26,2019-11-30
Georgia,52,2019-11-30
Hawaii,0,2019-11-30
Idaho,0,2019-11-30
Illinois,48,2019-11-30
Indiana,16,2019-11-30
Iowa,35,2019-11-30
Kansas,40,2019-11-30
Kentucky,25,2019-11-30
Louisiana,0,2019-11-30
Maine,0,2019-11-30
Maryland,0,2019-11-30
Massachusetts,49,2019-11-30
Michigan,29,2019-11-30
Minnesota,16,2019-11-30
Mississippi,91,2019-11-30
Missouri,32,2019-11-30
Montana,0,2019-11-30
Nebraska,100,2019-11-30
Nevada,0,2019-11-30
New Hampshire,0,2019-11-30
New Jersey,47,2019-11-30
New Mexico,0,2019-11-30
New York,67,2019-11-30
North Carolina,51,2019-11-30
North Dakota,0,2019-11-30
Ohio,41,2019-11-30
Oklahoma,0,2019-11-30
Oregon,0,2019-11-30
Pennsylvania,44,2019-11-30
Rhode Island,0,2019-11-30
South Carolina,43,2019-11-30
South Dakota,0,2019-11-30
Tennessee,43,2019-11-30
Texas,54,2019-11-30
Utah,62,2019-11-30
Vermont,0,2019-11-30
Virginia,40,2019-11-30
Washington,12,2019-11-30
West Virginia,0,2019-11-30
Wisconsin,0,2019-11-30
Wyoming,0,2019-11-30
Alabama,30,2019-12-31
Alaska,0,2019-12-31
Arizona,28,2019-12-31
Arkansas,0,2019-12-31
California,55,2019-12-31
Colorado,63,2019-12-31
Connecticut,65,2019-12-31
Delaware,0,2019-12-31
District of Columbia,53,2019-12-31
Florida,56,2019-12-31
Georgia,62,2019-12-31
Hawaii,100,2019-12-31
Idaho,0,2019-12-31
Illinois,18,2019-12-31
Indiana,21,2019-12-31
Iowa,0,2019-12-31
Kansas,26,2019-12-31
Kentucky,0,2019-12-31
Louisiana,67,2019-12-31
Maine,0,2019-12-31
Maryland,77,2019-12-31
Massachusetts,33,2019-12-31
Michigan,20,2019-12-31
Minnesota,32,2019-12-31
Mississippi,0,2019-12-31
Missouri,32,2019-12-31
Montana,77,2019-12-31
Nebraska,66,2019-12-31
Nevada,21,2019-12-31
New Hampshire,0,2019-12-31
New Jersey,38,2019-12-31
New Mexico,0,2019-12-31
New York,73,2019-12-31
North Carolina,62,2019-12-31
North Dakota,0,2019-12-31
Ohio,26,2019-12-31
Oklahoma,40,2019-12-31
Oregon,91,2019-12-31
Pennsylvania,19,2019-12-31
Rhode Island,0,2019-12-31
South Carolina,0,2019-12-31
South Dakota,0,2019-12-31
Tennessee,28,2019-12-31
Texas,53,2019-12-31
Utah,41,2019-12-31
Vermont,0,2019-12-31
Virginia,39,2019-12-31
Washington,24,2019-12-31
West Virginia,0,2019-12-31
Wisconsin,0,2019-12-31
Wyoming,0,2019-12-31
Alabama,23,2020-01-31
Alaska,0,2020-01-31
Arizona,13,2020-01-31
Arkansas,9,2020-01-31
California,18,2020-01-31
Colorado,29,2020-01-31
Connecticut,22,2020-01-31
Delaware,25,2020-01-31
District of Columbia,0,2020-01-31
Florida,12,2020-01-31
Georgia,12,2020-01-31
Hawaii,18,2020-01-31
Idaho,31,2020-01-31
Illinois,22,2020-01-31
Indiana,7,2020-01-31
Iowa,0,2020-01-31
Kansas,36,2020-01-31
Kentucky,11,2020-01-31
Louisiana,12,2020-01-31
Maine,0,2020-01-31
Maryland,13,2020-01-31
Massachusetts,6,2020-01-31
Michigan,7,2020-01-31
Minnesota,12,2020-01-31
Mississippi,0,2020-01-31
Missouri,8,2020-01-31
Montana,27,2020-01-31
Nebraska,12,2020-01-31
Nevada,29,2020-01-31
New Hampshire,17,2020-01-31
New Jersey,25,2020-01-31
New Mexico,0,2020-01-31
New York,62,2020-01-31
North Carolina,18,2020-01-31
North Dakota,0,2020-01-31
Ohio,7,2020-01-31
Oklahoma,7,2020-01-31
Oregon,32,2020-01-31
Pennsylvania,10,2020-01-31
Rhode Island,0,2020-01-31
South Carolina,0,2020-01-31
South Dakota,0,2020-01-31
Tennessee,7,2020-01-31
Texas,13,2020-01-31
Utah,21,2020-01-31
Vermont,39,2020-01-31
Virginia,7,2020-01-31
Washington,20,2020-01-31
West Virginia,17,2020-01-31
Wisconsin,12,2020-01-31
Wyoming,100,2020-01-31
Alabama,17,2020-02-29
Alaska,0,2020-02-29
Arizona,20,2020-02-29
Arkansas,0,2020-02-29
California,43,2020-02-29
Colorado,45,2020-02-29
Connecticut,0,2020-02-29
Delaware,74,2020-02-29
District of Columbia,0,2020-02-29
Florida,75,2020-02-29
Georgia,58,2020-02-29
Hawaii,53,2020-02-29
Idaho,0,2020-02-29
Illinois,38,2020-02-29
Indiana,46,2020-02-29
Iowa,25,2020-02-29
Kansas,56,2020-02-29
Kentucky,0,2020-02-29
Louisiana,18,2020-02-29
Maine,0,2020-02-29
Maryland,20,2020-02-29
Massachusetts,43,2020-02-29
Michigan,21,2020-02-29
Minnesota,0,2020-02-29
Mississippi,34,2020-02-29
Missouri,60,2020-02-29
Montana,80,2020-02-29
Nebraska,37,2020-02-29
Nevada,45,2020-02-29
New Hampshire,100,2020-02-29
New Jersey,40,2020-02-29
New Mexico,0,2020-02-29
New York,57,2020-02-29
North Carolina,57,2020-02-29
North Dakota,0,2020-02-29
Ohio,17,2020-02-29
Oklahoma,44,2020-02-29
Oregon,65,2020-02-29
Pennsylvania,11,2020-02-29
Rhode Island,0,2020-02-29
South Carolina,30,2020-02-29
South Dakota,0,2020-02-29
Tennessee,64,2020-02-29
Texas,47,2020-02-29
Utah,21,2020-02-29
Vermont,0,2020-02-29
Virginia,44,2020-02-29
Washington,35,2020-02-29
West Virginia,52,2020-02-29
Wisconsin,36,2020-02-29
Wyoming,0,2020-02-29
Alabama,4,2020-03-31
Alaska,30,2020-03-31
Arizona,12,2020-03-31
Arkansas,0,2020-03-31
California,9,2020-03-31
Colorado,11,2020-03-31
Connecticut,8,2020-03-31
Delaware,0,2020-03-31
District of Columbia,0,2020-03-31
Florida,10,2020-03-31
Georgia,12,2020-03-31
Hawaii,0,2020-03-31
Idaho,11,2020-03-31
Illinois,11,2020-03-31
