geoName,Apartment,year
Texas,100,2014-12-31
Utah,39,2014-12-31
Vermont,98,2014-12-31
Virginia,38,2014-12-31
Washington,47,2014-12-31
West Virginia,29,2014-12-31
Wisconsin,39,2014-12-31
Wyoming,26,2014-12-31
Alabama,86,2015-01-31
Alaska,51,2015-01-31
Arizona,79,2015-01-31
Arkansas,40,2015-01-31
California,69,2015-01-31
Colorado,45,2015-01-31
Connecticut,41,2015-01-31
Delaware,66,2015-01-31
District of Columbia,100,2015-01-31
Florida,79,2015-01-31
Georgia,79,2015-01-31
Hawaii,68,2015-01-31
Idaho,37,2015-01-31
Illinois,70,2015-01-31
Indiana,38,2015-01-31
Iowa,42,2015-01-31
Kansas,44,2015-01-31
Kentucky,46,2015-01-31
Louisiana,69,2015-01-31
Maine,39,2015-01-31
Maryland,77,2015-01-31
Massachusetts,68,2015-01-31
Michigan,50,2015-01-31
Minnesota,64,2015-01-31
Mississippi,48,2015-01-31
Missouri,57,2015-01-31
Montana,30,2015-01-31
Nebraska,40,2015-01-31
Nevada,56,2015-01-31
New Hampshire,29,2015-01-31
New Jersey,64,2015-01-31
New Mexico,29,2015-01-31
New York,81,2015-01-31
North Carolina,61,2015-01-31
North Dakota,70,2015-01-31
Ohio,50,2015-01-31
Oklahoma,56,2015-01-31
Oregon,28,2015-01-31
Pennsylvania,66,2015-01-31
Rhode Island,63,2015-01-31
South Carolina,42,2015-01-31
South Dakota,58,2015-01-31
Tennessee,54,2015-01-31
Texas,81,2015-01-31
Utah,14,2015-01-31
Vermont,32,2015-01-31
Virginia,41,2015-01-31
Washington,52,2015-01-31
West Virginia,30,2015-01-31
Wisconsin,26,2015-01-31
Wyoming,13,2015-01-31
Alabama,67,2015-02-28
Alaska,53,2015-02-28
Arizona,78,2015-02-28
Arkansas,53,2015-02-28
California,70,2015-02-28
Colorado,62,2015-02-28
Connecticut,70,2015-02-28
Delaware,56,2015-02-28
District of Columbia,71,2015-02-28
Florida,77,2015-02-28
Georgia,80,2015-02-28
Hawaii,39,2015-02-28
Idaho,37,2015-02-28
Illinois,82,2015-02-28
Indiana,48,2015-02-28
Iowa,31,2015-02-28
Kansas,40,2015-02-28
Kentucky,47,2015-02-28
Louisiana,63,2015-02-28
Maine,54,2015-02-28
Maryland,74,2015-02-28
Massachusetts,77,2015-02-28
Michigan,57,2015-02-28
Minnesota,51,2015-02-28
Mississippi,54,2015-02-28
Missouri,62,2015-02-28
Montana,13,2015-02-28
Nebraska,46,2015-02-28
Nevada,81,2015-02-28
New Hampshire,75,2015-02-28
New Jersey,54,2015-02-28
New Mexico,60,2015-02-28
New York,80,2015-02-28
North Carolina,45,2015-02-28
North Dakota,84,2015-02-28
Ohio,45,2015-02-28
Oklahoma,51,2015-02-28
Oregon,19,2015-02-28
Pennsylvania,60,2015-02-28
Rhode Island,39,2015-02-28
South Carolina,48,2015-02-28
South Dakota,31,2015-02-28
Tennessee,49,2015-02-28
Texas,100,2015-02-28
Utah,53,2015-02-28
Vermont,54,2015-02-28
Virginia,31,2015-02-28
Washington,63,2015-02-28
West Virginia,38,2015-02-28
Wisconsin,48,2015-02-28
Wyoming,71,2015-02-28
Alabama,68,2015-03-31
Alaska,45,2015-03-31
Arizona,75,2015-03-31
Arkansas,55,2015-03-31
California,66,2015-03-31
Colorado,55,2015-03-31
Connecticut,54,2015-03-31
Delaware,37,2015-03-31
District of Columbia,86,2015-03-31
Florida,86,2015-03-31
Georgia,83,2015-03-31
Hawaii,43,2015-03-31
Idaho,41,2015-03-31
Illinois,87,2015-03-31
Indiana,53,2015-03-31
Iowa,35,2015-03-31
Kansas,41,2015-03-31
Kentucky,55,2015-03-31
Louisiana,61,2015-03-31
Maine,48,2015-03-31
Maryland,65,2015-03-31
Massachusetts,73,2015-03-31
Michigan,58,2015-03-31
Minnesota,48,2015-03-31
Mississippi,59,2015-03-31
Missouri,71,2015-03-31
Montana,19,2015-03-31
Nebraska,56,2015-03-31
Nevada,57,2015-03-31
New Hampshire,26,2015-03-31
New Jersey,76,2015-03-31
New Mexico,38,2015-03-31
New York,83,2015-03-31
North Carolina,55,2015-03-31
North Dakota,40,2015-03-31
Ohio,60,2015-03-31
Oklahoma,61,2015-03-31
Oregon,21,2015-03-31
Pennsylvania,56,2015-03-31
Rhode Island,100,2015-03-31
South Carolina,61,2015-03-31
South Dakota,34,2015-03-31
Tennessee,55,2015-03-31
Texas,90,2015-03-31
Utah,35,2015-03-31
Vermont,72,2015-03-31
Virginia,39,2015-03-31
Washington,58,2015-03-31
West Virginia,27,2015-03-31
Wisconsin,42,2015-03-31
Wyoming,12,2015-03-31
Alabama,82,2015-04-30
Alaska,43,2015-04-30
Arizona,72,2015-04-30
Arkansas,53,2015-04-30
California,75,2015-04-30
Colorado,67,2015-04-30
Connecticut,81,2015-04-30
Delaware,66,2015-04-30
District of Columbia,55,2015-04-30
Florida,79,2015-04-30
Georgia,85,2015-04-30
Hawaii,52,2015-04-30
Idaho,28,2015-04-30
Illinois,89,2015-04-30
Indiana,59,2015-04-30
Iowa,47,2015-04-30
Kansas,57,2015-04-30
Kentucky,57,2015-04-30
Louisiana,75,2015-04-30
Maine,35,2015-04-30
Maryland,83,2015-04-30
Massachusetts,81,2015-04-30
Michigan,61,2015-04-30
Minnesota,52,2015-04-30
Mississippi,57,2015-04-30
Missouri,63,2015-04-30
Montana,78,2015-04-30
Nebraska,48,2015-04-30
Nevada,60,2015-04-30
New Hampshire,26,2015-04-30
New Jersey,82,2015-04-30
New Mexico,56,2015-04-30
New York,88,2015-04-30
North Carolina,72,2015-04-30
North Dakota,71,2015-04-30
Ohio,57,2015-04-30
Oklahoma,63,2015-04-30
Oregon,42,2015-04-30
Pennsylvania,63,2015-04-30
Rhode Island,62,2015-04-30
South Carolina,80,2015-04-30
South Dakota,69,2015-04-30
Tennessee,58,2015-04-30
Texas,100,2015-04-30
Utah,32,2015-04-30
Vermont,17,2015-04-30
Virginia,46,2015-04-30
Washington,61,2015-04-30
West Virginia,21,2015-04-30
Wisconsin,48,2015-04-30
Wyoming,39,2015-04-30
Alabama,72,2015-05-31
Alaska,32,2015-05-31
Arizona,90,2015-05-31
Arkansas,63,2015-05-31
California,79,2015-05-31
Colorado,47,2015-05-31
Connecticut,51,2015-05-31
Delaware,85,2015-05-31
District of Columbia,66,2015-05-31
Florida,79,2015-05-31
Georgia,84,2015-05-31
Hawaii,45,2015-05-31
Idaho,39,2015-05-31
Illinois,83,2015-05-31
Indiana,57,2015-05-31
Iowa,35,2015-05-31
Kansas,55,2015-05-31
Kentucky,68,2015-05-31
Louisiana,50,2015-05-31
Maine,47,2015-05-31
Maryland,61,2015-05-31
Massachusetts,78,2015-05-31
Michigan,55,2015-05-31
Minnesota,62,2015-05-31
Mississippi,47,2015-05-31
Missouri,71,2015-05-31
Montana,14,2015-05-31
Nebraska,46,2015-05-31
Nevada,90,2015-05-31
New Hampshire,66,2015-05-31
New Jersey,67,2015-05-31
New Mexico,38,2015-05-31
New York,84,2015-05-31
North Carolina,69,2015-05-31
North Dakota,97,2015-05-31
Ohio,51,2015-05-31
Oklahoma,69,2015-05-31
Oregon,30,2015-05-31
Pennsylvania,58,2015-05-31
Rhode Island,63,2015-05-31
South Carolina,67,2015-05-31
South Dakota,51,2015-05-31
Tennessee,53,2015-05-31
Texas,100,2015-05-31
Utah,55,2015-05-31
Vermont,50,2015-05-31
Virginia,40,2015-05-31
Washington,69,2015-05-31
West Virginia,35,2015-05-31
Wisconsin,43,2015-05-31
Wyoming,53,2015-05-31
Alabama,60,2015-06-30
Alaska,58,2015-06-30
Arizona,73,2015-06-30
Arkansas,66,2015-06-30
California,68,2015-06-30
Colorado,38,2015-06-30
Connecticut,69,2015-06-30
Delaware,38,2015-06-30
District of Columbia,93,2015-06-30
Florida,82,2015-06-30
Georgia,83,2015-06-30
Hawaii,60,2015-06-30
Idaho,30,2015-06-30
Illinois,67,2015-06-30
Indiana,32,2015-06-30
Iowa,31,2015-06-30
Kansas,57,2015-06-30
Kentucky,42,2015-06-30
Louisiana,81,2015-06-30
Maine,61,2015-06-30
Maryland,77,2015-06-30
Massachusetts,73,2015-06-30
Michigan,54,2015-06-30
Minnesota,58,2015-06-30
Mississippi,51,2015-06-30
Missouri,66,2015-06-30
Montana,37,2015-06-30
Nebraska,60,2015-06-30
Nevada,77,2015-06-30
New Hampshire,39,2015-06-30
New Jersey,63,2015-06-30
New Mexico,38,2015-06-30
New York,83,2015-06-30
North Carolina,60,2015-06-30
North Dakota,44,2015-06-30
Ohio,48,2015-06-30
Oklahoma,82,2015-06-30
Oregon,50,2015-06-30
Pennsylvania,61,2015-06-30
Rhode Island,58,2015-06-30
South Carolina,68,2015-06-30
South Dakota,37,2015-06-30
Tennessee,51,2015-06-30
Texas,100,2015-06-30
Utah,42,2015-06-30
Vermont,90,2015-06-30
Virginia,68,2015-06-30
Washington,65,2015-06-30
West Virginia,24,2015-06-30
Wisconsin,44,2015-06-30
Wyoming,12,2015-06-30
Alabama,64,2015-07-31
Alaska,38,2015-07-31
Arizona,85,2015-07-31
Arkansas,38,2015-07-31
California,80,2015-07-31
Colorado,55,2015-07-31
Connecticut,83,2015-07-31
Delaware,42,2015-07-31
District of Columbia,97,2015-07-31
Florida,75,2015-07-31
Georgia,79,2015-07-31
Hawaii,38,2015-07-31
Idaho,48,2015-07-31
Illinois,66,2015-07-31
Indiana,43,2015-07-31
Iowa,30,2015-07-31
Kansas,33,2015-07-31
Kentucky,34,2015-07-31
Louisiana,60,2015-07-31
Maine,68,2015-07-31
Maryland,60,2015-07-31
Massachusetts,86,2015-07-31
Michigan,68,2015-07-31
Minnesota,55,2015-07-31
Mississippi,63,2015-07-31
Missouri,62,2015-07-31
Montana,26,2015-07-31
Nebraska,37,2015-07-31
Nevada,52,2015-07-31
New Hampshire,38,2015-07-31
New Jersey,83,2015-07-31
New Mexico,32,2015-07-31
New York,88,2015-07-31
North Carolina,57,2015-07-31
North Dakota,27,2015-07-31
Ohio,57,2015-07-31
Oklahoma,46,2015-07-31
Oregon,45,2015-07-31
Pennsylvania,58,2015-07-31
Rhode Island,40,2015-07-31
South Carolina,57,2015-07-31
South Dakota,28,2015-07-31
Tennessee,46,2015-07-31
Texas,100,2015-07-31
Utah,40,2015-07-31
Vermont,47,2015-07-31
Virginia,67,2015-07-31
Washington,63,2015-07-31
West Virginia,24,2015-07-31
Wisconsin,47,2015-07-31
Wyoming,25,2015-07-31
Alabama,76,2015-08-31
Alaska,26,2015-08-31
Arizona,66,2015-08-31
Arkansas,46,2015-08-31
California,72,2015-08-31
Colorado,61,2015-08-31
Connecticut,53,2015-08-31
Delaware,100,2015-08-31
District of Columbia,94,2015-08-31
Florida,80,2015-08-31
Georgia,89,2015-08-31
Hawaii,61,2015-08-31
Idaho,30,2015-08-31
Illinois,71,2015-08-31
Indiana,45,2015-08-31
Iowa,56,2015-08-31
Kansas,36,2015-08-31
Kentucky,31,2015-08-31
Louisiana,71,2015-08-31
Maine,32,2015-08-31
Maryland,68,2015-08-31
Massachusetts,78,2015-08-31
Michigan,51,2015-08-31
Minnesota,54,2015-08-31
Mississippi,38,2015-08-31
Missouri,64,2015-08-31
Montana,21,2015-08-31
Nebraska,59,2015-08-31
Nevada,82,2015-08-31
New Hampshire,68,2015-08-31
New Jersey,74,2015-08-31
New Mexico,49,2015-08-31
New York,83,2015-08-31
North Carolina,59,2015-08-31
North Dakota,58,2015-08-31
Ohio,39,2015-08-31
Oklahoma,54,2015-08-31
Oregon,56,2015-08-31
Pennsylvania,54,2015-08-31
Rhode Island,72,2015-08-31
South Carolina,50,2015-08-31
South Dakota,19,2015-08-31
Tennessee,42,2015-08-31
Texas,93,2015-08-31
Utah,41,2015-08-31
Vermont,39,2015-08-31
Virginia,69,2015-08-31
Washington,66,2015-08-31
West Virginia,21,2015-08-31
Wisconsin,35,2015-08-31
Wyoming,53,2015-08-31
Alabama,37,2015-09-30
Alaska,17,2015-09-30
Arizona,67,2015-09-30
Arkansas,60,2015-09-30
California,70,2015-09-30
Colorado,57,2015-09-30
Connecticut,67,2015-09-30
Delaware,69,2015-09-30
District of Columbia,100,2015-09-30
Florida,87,2015-09-30
Georgia,88,2015-09-30
Hawaii,45,2015-09-30
Idaho,20,2015-09-30
Illinois,74,2015-09-30
Indiana,51,2015-09-30
Iowa,37,2015-09-30
Kansas,26,2015-09-30
Kentucky,40,2015-09-30
Louisiana,71,2015-09-30
Maine,33,2015-09-30
Maryland,62,2015-09-30
Massachusetts,87,2015-09-30
Michigan,57,2015-09-30
Minnesota,50,2015-09-30
Mississippi,19,2015-09-30
Missouri,63,2015-09-30
Montana,49,2015-09-30
Nebraska,37,2015-09-30
Nevada,61,2015-09-30
New Hampshire,51,2015-09-30
New Jersey,77,2015-09-30
New Mexico,56,2015-09-30
New York,82,2015-09-30
North Carolina,54,2015-09-30
North Dakota,46,2015-09-30
Ohio,37,2015-09-30
Oklahoma,57,2015-09-30
Oregon,42,2015-09-30
Pennsylvania,56,2015-09-30
Rhode Island,63,2015-09-30
South Carolina,51,2015-09-30
South Dakota,37,2015-09-30
Tennessee,53,2015-09-30
Texas,89,2015-09-30
Utah,49,2015-09-30
Vermont,50,2015-09-30
Virginia,58,2015-09-30
Washington,60,2015-09-30
West Virginia,37,2015-09-30
Wisconsin,33,2015-09-30
Wyoming,26,2015-09-30
Alabama,56,2015-10-31
Alaska,41,2015-10-31
Arizona,80,2015-10-31
Arkansas,72,2015-10-31
California,74,2015-10-31
Colorado,54,2015-10-31
Connecticut,64,2015-10-31
Delaware,61,2015-10-31
District of Columbia,96,2015-10-31
Florida,83,2015-10-31
Georgia,88,2015-10-31
Hawaii,47,2015-10-31
Idaho,77,2015-10-31
Illinois,71,2015-10-31
Indiana,52,2015-10-31
Iowa,44,2015-10-31
Kansas,37,2015-10-31
Kentucky,50,2015-10-31
Louisiana,62,2015-10-31
Maine,29,2015-10-31
Maryland,60,2015-10-31
Massachusetts,75,2015-10-31
Michigan,55,2015-10-31
Minnesota,51,2015-10-31
Mississippi,48,2015-10-31
Missouri,64,2015-10-31
Montana,33,2015-10-31
Nebraska,30,2015-10-31
Nevada,75,2015-10-31
New Hampshire,30,2015-10-31
New Jersey,74,2015-10-31
New Mexico,46,2015-10-31
New York,85,2015-10-31
North Carolina,68,2015-10-31
North Dakota,88,2015-10-31
Ohio,55,2015-10-31
Oklahoma,51,2015-10-31
Oregon,55,2015-10-31
Pennsylvania,66,2015-10-31
Rhode Island,46,2015-10-31
South Carolina,56,2015-10-31
South Dakota,87,2015-10-31
Tennessee,48,2015-10-31
Texas,100,2015-10-31
Utah,59,2015-10-31
Vermont,25,2015-10-31
Virginia,72,2015-10-31
Washington,72,2015-10-31
West Virginia,6,2015-10-31
Wisconsin,48,2015-10-31
Wyoming,46,2015-10-31
Alabama,62,2015-11-30
Alaska,41,2015-11-30
Arizona,88,2015-11-30
Arkansas,53,2015-11-30
California,84,2015-11-30
Colorado,53,2015-11-30
Connecticut,69,2015-11-30
Delaware,74,2015-11-30
District of Columbia,100,2015-11-30
Florida,95,2015-11-30
Georgia,76,2015-11-30
Hawaii,49,2015-11-30
Idaho,48,2015-11-30
Illinois,80,2015-11-30
Indiana,49,2015-11-30
Iowa,34,2015-11-30
Kansas,19,2015-11-30
Kentucky,64,2015-11-30
Louisiana,45,2015-11-30
Maine,76,2015-11-30
Maryland,79,2015-11-30
Massachusetts,81,2015-11-30
Michigan,56,2015-11-30
Minnesota,66,2015-11-30
Mississippi,32,2015-11-30
Missouri,59,2015-11-30
Montana,41,2015-11-30
Nebraska,37,2015-11-30
Nevada,72,2015-11-30
New Hampshire,24,2015-11-30
New Jersey,94,2015-11-30
New Mexico,68,2015-11-30
New York,92,2015-11-30
North Carolina,77,2015-11-30
North Dakota,33,2015-11-30
Ohio,36,2015-11-30
Oklahoma,63,2015-11-30
Oregon,59,2015-11-30
Pennsylvania,52,2015-11-30
Rhode Island,35,2015-11-30
South Carolina,79,2015-11-30
South Dakota,63,2015-11-30
Tennessee,53,2015-11-30
Texas,98,2015-11-30
Utah,34,2015-11-30
Vermont,24,2015-11-30
Virginia,67,2015-11-30
Washington,73,2015-11-30
West Virginia,58,2015-11-30
Wisconsin,31,2015-11-30
Wyoming,30,2015-11-30
Alabama,69,2015-12-31
Alaska,7,2015-12-31
Arizona,63,2015-12-31
Arkansas,46,2015-12-31
California,73,2015-12-31
Colorado,57,2015-12-31
Connecticut,72,2015-12-31
Delaware,66,2015-12-31
District of Columbia,99,2015-12-31
Florida,86,2015-12-31
Georgia,95,2015-12-31
Hawaii,60,2015-12-31
Idaho,68,2015-12-31
Illinois,73,2015-12-31
Indiana,40,2015-12-31
Iowa,52,2015-12-31
Kansas,41,2015-12-31
Kentucky,46,2015-12-31
Louisiana,65,2015-12-31
Maine,41,2015-12-31
Maryland,76,2015-12-31
Massachusetts,80,2015-12-31
Michigan,55,2015-12-31
Minnesota,64,2015-12-31
Mississippi,37,2015-12-31
Missouri,56,2015-12-31
Montana,22,2015-12-31
Nebraska,62,2015-12-31
Nevada,85,2015-12-31
New Hampshire,58,2015-12-31
New Jersey,78,2015-12-31
New Mexico,47,2015-12-31
New York,96,2015-12-31
North Carolina,61,2015-12-31
North Dakota,41,2015-12-31
Ohio,57,2015-12-31
Oklahoma,65,2015-12-31
Oregon,54,2015-12-31
Pennsylvania,57,2015-12-31
Rhode Island,76,2015-12-31
South Carolina,71,2015-12-31
South Dakota,29,2015-12-31
Tennessee,55,2015-12-31
Texas,100,2015-12-31
Utah,31,2015-12-31
Vermont,43,2015-12-31
Virginia,63,2015-12-31
Washington,62,2015-12-31
West Virginia,22,2015-12-31
Wisconsin,41,2015-12-31
Wyoming,21,2015-12-31
Alabama,55,2016-01-31
Alaska,61,2016-01-31
Arizona,87,2016-01-31
Arkansas,64,2016-01-31
California,75,2016-01-31
Colorado,53,2016-01-31
Connecticut,59,2016-01-31
Delaware,89,2016-01-31
District of Columbia,97,2016-01-31
Florida,81,2016-01-31
Georgia,84,2016-01-31
Hawaii,36,2016-01-31
Idaho,37,2016-01-31
Illinois,79,2016-01-31
Indiana,41,2016-01-31
Iowa,41,2016-01-31
Kansas,33,2016-01-31
Kentucky,57,2016-01-31
Louisiana,64,2016-01-31
Maine,66,2016-01-31
Maryland,57,2016-01-31
Massachusetts,84,2016-01-31
Michigan,58,2016-01-31
Minnesota,63,2016-01-31
Mississippi,46,2016-01-31
Missouri,65,2016-01-31
Montana,18,2016-01-31
Nebraska,46,2016-01-31
Nevada,80,2016-01-31
New Hampshire,42,2016-01-31
New Jersey,83,2016-01-31
New Mexico,41,2016-01-31
New York,97,2016-01-31
North Carolina,64,2016-01-31
North Dakota,78,2016-01-31
Ohio,50,2016-01-31
Oklahoma,64,2016-01-31
Oregon,47,2016-01-31
Pennsylvania,69,2016-01-31
Rhode Island,66,2016-01-31
South Carolina,58,2016-01-31
South Dakota,49,2016-01-31
Tennessee,62,2016-01-31
Texas,100,2016-01-31
Utah,51,2016-01-31
Vermont,43,2016-01-31
Virginia,63,2016-01-31
Washington,69,2016-01-31
West Virginia,40,2016-01-31
Wisconsin,60,2016-01-31
Wyoming,42,2016-01-31
Alabama,52,2016-02-29
Alaska,65,2016-02-29
Arizona,79,2016-02-29
Arkansas,48,2016-02-29
California,71,2016-02-29
Colorado,42,2016-02-29
Connecticut,66,2016-02-29
Delaware,78,2016-02-29
District of Columbia,90,2016-02-29
Florida,79,2016-02-29
Georgia,88,2016-02-29
Hawaii,52,2016-02-29
Idaho,33,2016-02-29
Illinois,74,2016-02-29
Indiana,53,2016-02-29
Iowa,38,2016-02-29
Kansas,41,2016-02-29
Kentucky,30,2016-02-29
Louisiana,81,2016-02-29
Maine,40,2016-02-29
Maryland,81,2016-02-29
Massachusetts,86,2016-02-29
Michigan,57,2016-02-29
Minnesota,62,2016-02-29
Mississippi,41,2016-02-29
Missouri,74,2016-02-29
Montana,25,2016-02-29
Nebraska,24,2016-02-29
Nevada,64,2016-02-29
New Hampshire,62,2016-02-29
New Jersey,64,2016-02-29
New Mexico,47,2016-02-29
New York,90,2016-02-29
North Carolina,62,2016-02-29
North Dakota,31,2016-02-29
Ohio,54,2016-02-29
Oklahoma,34,2016-02-29
Oregon,51,2016-02-29
Pennsylvania,58,2016-02-29
Rhode Island,49,2016-02-29
South Carolina,64,2016-02-29
South Dakota,43,2016-02-29
Tennessee,62,2016-02-29
Texas,100,2016-02-29
Utah,38,2016-02-29
Vermont,57,2016-02-29
Virginia,59,2016-02-29
Washington,67,2016-02-29
West Virginia,46,2016-02-29
Wisconsin,50,2016-02-29
Wyoming,65,2016-02-29
Alabama,63,2016-03-31
Alaska,27,2016-03-31
Arizona,86,2016-03-31
Arkansas,49,2016-03-31
California,72,2016-03-31
Colorado,60,2016-03-31
Connecticut,67,2016-03-31
Delaware,49,2016-03-31
District of Columbia,84,2016-03-31
Florida,80,2016-03-31
Georgia,94,2016-03-31
Hawaii,42,2016-03-31
Idaho,44,2016-03-31
Illinois,75,2016-03-31
Indiana,45,2016-03-31
Iowa,38,2016-03-31
Kansas,57,2016-03-31
Kentucky,37,2016-03-31
Louisiana,50,2016-03-31
Maine,54,2016-03-31
Maryland,72,2016-03-31
Massachusetts,87,2016-03-31
Michigan,63,2016-03-31
Minnesota,56,2016-03-31
Mississippi,59,2016-03-31
Missouri,49,2016-03-31
Montana,54,2016-03-31
Nebraska,37,2016-03-31
Nevada,68,2016-03-31
New Hampshire,52,2016-03-31
New Jersey,75,2016-03-31
New Mexico,40,2016-03-31
New York,95,2016-03-31
North Carolina,64,2016-03-31
North Dakota,32,2016-03-31
Ohio,58,2016-03-31
Oklahoma,43,2016-03-31
Oregon,53,2016-03-31
Pennsylvania,59,2016-03-31
Rhode Island,78,2016-03-31
South Carolina,86,2016-03-31
South Dakota,45,2016-03-31
Tennessee,60,2016-03-31
Texas,100,2016-03-31
Utah,41,2016-03-31
Vermont,28,2016-03-31
Virginia,69,2016-03-31
Washington,76,2016-03-31
West Virginia,21,2016-03-31
Wisconsin,49,2016-03-31
Wyoming,59,2016-03-31
Alabama,57,2016-04-30
Alaska,60,2016-04-30
Arizona,83,2016-04-30
Arkansas,50,2016-04-30
California,72,2016-04-30
Colorado,70,2016-04-30
Connecticut,75,2016-04-30
Delaware,48,2016-04-30
District of Columbia,92,2016-04-30
Florida,87,2016-04-30
Georgia,83,2016-04-30
Hawaii,46,2016-04-30
Idaho,31,2016-04-30
Illinois,74,2016-04-30
Indiana,49,2016-04-30
Iowa,38,2016-04-30
Kansas,29,2016-04-30
Kentucky,42,2016-04-30
Louisiana,64,2016-04-30
Maine,41,2016-04-30
Maryland,74,2016-04-30
Massachusetts,97,2016-04-30
Michigan,47,2016-04-30
Minnesota,56,2016-04-30
Mississippi,50,2016-04-30
Missouri,57,2016-04-30
Montana,37,2016-04-30
Nebraska,43,2016-04-30
Nevada,61,2016-04-30
New Hampshire,58,2016-04-30
New Jersey,74,2016-04-30
New Mexico,37,2016-04-30
New York,87,2016-04-30
North Carolina,60,2016-04-30
North Dakota,66,2016-04-30
Ohio,47,2016-04-30
Oklahoma,42,2016-04-30
Oregon,50,2016-04-30
Pennsylvania,67,2016-04-30
Rhode Island,100,2016-04-30
South Carolina,65,2016-04-30
South Dakota,20,2016-04-30
Tennessee,48,2016-04-30
Texas,88,2016-04-30
Utah,30,2016-04-30
Vermont,48,2016-04-30
Virginia,59,2016-04-30
Washington,62,2016-04-30
West Virginia,38,2016-04-30
Wisconsin,41,2016-04-30
Wyoming,19,2016-04-30
Alabama,65,2016-05-31
Alaska,26,2016-05-31
Arizona,76,2016-05-31
Arkansas,55,2016-05-31
California,70,2016-05-31
Colorado,55,2016-05-31
Connecticut,51,2016-05-31
Delaware,40,2016-05-31
District of Columbia,99,2016-05-31
Florida,84,2016-05-31
Georgia,98,2016-05-31
Hawaii,44,2016-05-31
Idaho,38,2016-05-31
Illinois,72,2016-05-31
Indiana,56,2016-05-31
Iowa,29,2016-05-31
Kansas,52,2016-05-31
Kentucky,46,2016-05-31
Louisiana,82,2016-05-31
Maine,48,2016-05-31
Maryland,85,2016-05-31
Massachusetts,79,2016-05-31
Michigan,50,2016-05-31
Minnesota,58,2016-05-31
Mississippi,52,2016-05-31
Missouri,68,2016-05-31
Montana,27,2016-05-31
Nebraska,34,2016-05-31
Nevada,56,2016-05-31
New Hampshire,45,2016-05-31
New Jersey,74,2016-05-31
New Mexico,62,2016-05-31
New York,89,2016-05-31
North Carolina,62,2016-05-31
North Dakota,54,2016-05-31
Ohio,48,2016-05-31
Oklahoma,55,2016-05-31
Oregon,54,2016-05-31
Pennsylvania,64,2016-05-31
Rhode Island,54,2016-05-31
South Carolina,55,2016-05-31
South Dakota,14,2016-05-31
Tennessee,53,2016-05-31
Texas,100,2016-05-31
Utah,55,2016-05-31
Vermont,44,2016-05-31
Virginia,72,2016-05-31
Washington,64,2016-05-31
West Virginia,25,2016-05-31
Wisconsin,44,2016-05-31
Wyoming,20,2016-05-31
Alabama,60,2016-06-30
Alaska,26,2016-06-30
Arizona,76,2016-06-30
Arkansas,54,2016-06-30
California,78,2016-06-30
Colorado,65,2016-06-30
Connecticut,80,2016-06-30
Delaware,69,2016-06-30
District of Columbia,80,2016-06-30
Florida,84,2016-06-30
Georgia,96,2016-06-30
Hawaii,34,2016-06-30
Idaho,65,2016-06-30
Illinois,74,2016-06-30
Indiana,60,2016-06-30
Iowa,41,2016-06-30
Kansas,57,2016-06-30
Kentucky,39,2016-06-30
Louisiana,63,2016-06-30
Maine,44,2016-06-30
Maryland,88,2016-06-30
Massachusetts,78,2016-06-30
Michigan,62,2016-06-30
Minnesota,67,2016-06-30
Mississippi,46,2016-06-30
Missouri,56,2016-06-30
Montana,48,2016-06-30
Nebraska,64,2016-06-30
Nevada,88,2016-06-30
New Hampshire,39,2016-06-30
New Jersey,77,2016-06-30
New Mexico,46,2016-06-30
New York,97,2016-06-30
North Carolina,66,2016-06-30
North Dakota,77,2016-06-30
Ohio,48,2016-06-30
Oklahoma,62,2016-06-30
Oregon,47,2016-06-30
Pennsylvania,63,2016-06-30
Rhode Island,68,2016-06-30
South Carolina,87,2016-06-30
South Dakota,34,2016-06-30
Tennessee,66,2016-06-30
Texas,100,2016-06-30
Utah,37,2016-06-30
Vermont,23,2016-06-30
Virginia,72,2016-06-30
Washington,67,2016-06-30
West Virginia,37,2016-06-30
Wisconsin,42,2016-06-30
Wyoming,19,2016-06-30
Alabama,83,2016-07-31
Alaska,48,2016-07-31
Arizona,62,2016-07-31
Arkansas,53,2016-07-31
California,73,2016-07-31
