geoName,zillow,year
Tennessee,69,2019-01-31
Texas,48,2019-01-31
Utah,47,2019-01-31
Vermont,79,2019-01-31
Virginia,74,2019-01-31
Washington,81,2019-01-31
West Virginia,56,2019-01-31
Wisconsin,62,2019-01-31
Wyoming,77,2019-01-31
Alabama,61,2019-02-28
Alaska,57,2019-02-28
Arizona,89,2019-02-28
Arkansas,66,2019-02-28
California,66,2019-02-28
Colorado,80,2019-02-28
Connecticut,68,2019-02-28
Delaware,68,2019-02-28
District of Columbia,43,2019-02-28
Florida,79,2019-02-28
Georgia,77,2019-02-28
Hawaii,42,2019-02-28
Idaho,92,2019-02-28
Illinois,64,2019-02-28
Indiana,68,2019-02-28
Iowa,57,2019-02-28
Kansas,63,2019-02-28
Kentucky,55,2019-02-28
Louisiana,50,2019-02-28
Maine,52,2019-02-28
Maryland,67,2019-02-28
Massachusetts,64,2019-02-28
Michigan,84,2019-02-28
Minnesota,57,2019-02-28
Mississippi,47,2019-02-28
Missouri,78,2019-02-28
Montana,78,2019-02-28
Nebraska,71,2019-02-28
Nevada,79,2019-02-28
New Hampshire,67,2019-02-28
New Jersey,56,2019-02-28
New Mexico,60,2019-02-28
New York,50,2019-02-28
North Carolina,60,2019-02-28
North Dakota,54,2019-02-28
Ohio,68,2019-02-28
Oklahoma,52,2019-02-28
Oregon,100,2019-02-28
Pennsylvania,62,2019-02-28
Rhode Island,68,2019-02-28
South Carolina,60,2019-02-28
South Dakota,45,2019-02-28
Tennessee,68,2019-02-28
Texas,46,2019-02-28
Utah,50,2019-02-28
Vermont,79,2019-02-28
Virginia,67,2019-02-28
Washington,77,2019-02-28
West Virginia,56,2019-02-28
Wisconsin,68,2019-02-28
Wyoming,73,2019-02-28
Alabama,58,2019-03-31
Alaska,78,2019-03-31
Arizona,78,2019-03-31
Arkansas,57,2019-03-31
California,57,2019-03-31
Colorado,74,2019-03-31
Connecticut,54,2019-03-31
Delaware,58,2019-03-31
District of Columbia,44,2019-03-31
Florida,67,2019-03-31
Georgia,65,2019-03-31
Hawaii,52,2019-03-31
Idaho,100,2019-03-31
Illinois,54,2019-03-31
Indiana,61,2019-03-31
Iowa,59,2019-03-31
Kansas,54,2019-03-31
Kentucky,57,2019-03-31
Louisiana,41,2019-03-31
Maine,57,2019-03-31
Maryland,58,2019-03-31
Massachusetts,51,2019-03-31
Michigan,80,2019-03-31
Minnesota,56,2019-03-31
Mississippi,39,2019-03-31
Missouri,64,2019-03-31
Montana,69,2019-03-31
Nebraska,68,2019-03-31
Nevada,68,2019-03-31
New Hampshire,72,2019-03-31
New Jersey,47,2019-03-31
New Mexico,68,2019-03-31
New York,42,2019-03-31
North Carolina,54,2019-03-31
North Dakota,40,2019-03-31
Ohio,59,2019-03-31
Oklahoma,48,2019-03-31
Oregon,86,2019-03-31
Pennsylvania,55,2019-03-31
Rhode Island,80,2019-03-31
South Carolina,53,2019-03-31
South Dakota,75,2019-03-31
Tennessee,56,2019-03-31
Texas,39,2019-03-31
Utah,42,2019-03-31
Vermont,62,2019-03-31
Virginia,61,2019-03-31
Washington,76,2019-03-31
West Virginia,52,2019-03-31
Wisconsin,55,2019-03-31
Wyoming,60,2019-03-31
Alabama,56,2019-04-30
Alaska,53,2019-04-30
Arizona,73,2019-04-30
Arkansas,55,2019-04-30
California,55,2019-04-30
Colorado,72,2019-04-30
Connecticut,55,2019-04-30
Delaware,60,2019-04-30
District of Columbia,40,2019-04-30
Florida,65,2019-04-30
Georgia,60,2019-04-30
Hawaii,48,2019-04-30
Idaho,88,2019-04-30
Illinois,51,2019-04-30
Indiana,57,2019-04-30
Iowa,57,2019-04-30
Kansas,60,2019-04-30
Kentucky,48,2019-04-30
Louisiana,35,2019-04-30
Maine,48,2019-04-30
Maryland,56,2019-04-30
Massachusetts,55,2019-04-30
Michigan,75,2019-04-30
Minnesota,57,2019-04-30
Mississippi,47,2019-04-30
Missouri,61,2019-04-30
Montana,100,2019-04-30
Nebraska,74,2019-04-30
Nevada,68,2019-04-30
New Hampshire,61,2019-04-30
New Jersey,43,2019-04-30
New Mexico,56,2019-04-30
New York,39,2019-04-30
North Carolina,51,2019-04-30
North Dakota,41,2019-04-30
Ohio,54,2019-04-30
Oklahoma,49,2019-04-30
Oregon,81,2019-04-30
Pennsylvania,52,2019-04-30
Rhode Island,59,2019-04-30
South Carolina,60,2019-04-30
South Dakota,49,2019-04-30
Tennessee,57,2019-04-30
Texas,36,2019-04-30
Utah,39,2019-04-30
Vermont,62,2019-04-30
Virginia,57,2019-04-30
Washington,66,2019-04-30
West Virginia,44,2019-04-30
Wisconsin,56,2019-04-30
Wyoming,79,2019-04-30
Alabama,62,2019-05-31
Alaska,48,2019-05-31
Arizona,83,2019-05-31
Arkansas,55,2019-05-31
California,61,2019-05-31
Colorado,72,2019-05-31
Connecticut,56,2019-05-31
Delaware,76,2019-05-31
District of Columbia,41,2019-05-31
Florida,63,2019-05-31
Georgia,67,2019-05-31
Hawaii,43,2019-05-31
Idaho,100,2019-05-31
Illinois,55,2019-05-31
Indiana,64,2019-05-31
Iowa,64,2019-05-31
Kansas,59,2019-05-31
Kentucky,61,2019-05-31
Louisiana,48,2019-05-31
Maine,60,2019-05-31
Maryland,56,2019-05-31
Massachusetts,57,2019-05-31
Michigan,77,2019-05-31
Minnesota,62,2019-05-31
Mississippi,53,2019-05-31
Missouri,67,2019-05-31
Montana,87,2019-05-31
Nebraska,70,2019-05-31
Nevada,70,2019-05-31
New Hampshire,74,2019-05-31
New Jersey,46,2019-05-31
New Mexico,62,2019-05-31
New York,42,2019-05-31
North Carolina,59,2019-05-31
North Dakota,50,2019-05-31
Ohio,64,2019-05-31
Oklahoma,49,2019-05-31
Oregon,96,2019-05-31
Pennsylvania,55,2019-05-31
Rhode Island,66,2019-05-31
South Carolina,66,2019-05-31
South Dakota,68,2019-05-31
Tennessee,55,2019-05-31
Texas,40,2019-05-31
Utah,48,2019-05-31
Vermont,74,2019-05-31
Virginia,63,2019-05-31
Washington,79,2019-05-31
West Virginia,41,2019-05-31
Wisconsin,58,2019-05-31
Wyoming,87,2019-05-31
Alabama,57,2019-06-30
Alaska,54,2019-06-30
Arizona,74,2019-06-30
Arkansas,65,2019-06-30
California,60,2019-06-30
Colorado,67,2019-06-30
Connecticut,55,2019-06-30
Delaware,62,2019-06-30
District of Columbia,38,2019-06-30
Florida,61,2019-06-30
Georgia,64,2019-06-30
Hawaii,39,2019-06-30
Idaho,100,2019-06-30
Illinois,56,2019-06-30
Indiana,65,2019-06-30
Iowa,60,2019-06-30
Kansas,62,2019-06-30
Kentucky,66,2019-06-30
Louisiana,42,2019-06-30
Maine,65,2019-06-30
Maryland,51,2019-06-30
Massachusetts,53,2019-06-30
Michigan,85,2019-06-30
Minnesota,60,2019-06-30
Mississippi,47,2019-06-30
Missouri,66,2019-06-30
Montana,73,2019-06-30
Nebraska,76,2019-06-30
Nevada,64,2019-06-30
New Hampshire,60,2019-06-30
New Jersey,42,2019-06-30
New Mexico,61,2019-06-30
New York,41,2019-06-30
North Carolina,57,2019-06-30
North Dakota,54,2019-06-30
Ohio,57,2019-06-30
Oklahoma,50,2019-06-30
Oregon,81,2019-06-30
Pennsylvania,52,2019-06-30
Rhode Island,68,2019-06-30
South Carolina,62,2019-06-30
South Dakota,57,2019-06-30
Tennessee,57,2019-06-30
Texas,37,2019-06-30
Utah,43,2019-06-30
Vermont,45,2019-06-30
Virginia,60,2019-06-30
Washington,64,2019-06-30
West Virginia,41,2019-06-30
Wisconsin,60,2019-06-30
Wyoming,88,2019-06-30
Alabama,56,2019-07-31
Alaska,50,2019-07-31
Arizona,69,2019-07-31
Arkansas,48,2019-07-31
California,61,2019-07-31
Colorado,71,2019-07-31
Connecticut,54,2019-07-31
Delaware,60,2019-07-31
District of Columbia,38,2019-07-31
Florida,56,2019-07-31
Georgia,57,2019-07-31
Hawaii,39,2019-07-31
Idaho,97,2019-07-31
Illinois,49,2019-07-31
Indiana,61,2019-07-31
Iowa,65,2019-07-31
Kansas,47,2019-07-31
Kentucky,53,2019-07-31
Louisiana,38,2019-07-31
Maine,59,2019-07-31
Maryland,49,2019-07-31
Massachusetts,57,2019-07-31
Michigan,82,2019-07-31
Minnesota,58,2019-07-31
Mississippi,48,2019-07-31
Missouri,65,2019-07-31
Montana,71,2019-07-31
Nebraska,71,2019-07-31
Nevada,67,2019-07-31
New Hampshire,63,2019-07-31
New Jersey,44,2019-07-31
New Mexico,54,2019-07-31
New York,42,2019-07-31
North Carolina,52,2019-07-31
North Dakota,49,2019-07-31
Ohio,58,2019-07-31
Oklahoma,49,2019-07-31
Oregon,98,2019-07-31
Pennsylvania,50,2019-07-31
Rhode Island,72,2019-07-31
South Carolina,53,2019-07-31
South Dakota,84,2019-07-31
Tennessee,59,2019-07-31
Texas,36,2019-07-31
Utah,45,2019-07-31
Vermont,62,2019-07-31
Virginia,57,2019-07-31
Washington,69,2019-07-31
West Virginia,41,2019-07-31
Wisconsin,57,2019-07-31
Wyoming,100,2019-07-31
Alabama,59,2019-08-31
Alaska,52,2019-08-31
Arizona,69,2019-08-31
Arkansas,52,2019-08-31
California,62,2019-08-31
Colorado,73,2019-08-31
Connecticut,58,2019-08-31
Delaware,61,2019-08-31
District of Columbia,46,2019-08-31
Florida,64,2019-08-31
Georgia,55,2019-08-31
Hawaii,44,2019-08-31
Idaho,100,2019-08-31
Illinois,53,2019-08-31
Indiana,64,2019-08-31
Iowa,58,2019-08-31
Kansas,58,2019-08-31
Kentucky,54,2019-08-31
Louisiana,43,2019-08-31
Maine,52,2019-08-31
Maryland,61,2019-08-31
Massachusetts,54,2019-08-31
Michigan,74,2019-08-31
Minnesota,60,2019-08-31
Mississippi,47,2019-08-31
Missouri,69,2019-08-31
Montana,72,2019-08-31
Nebraska,66,2019-08-31
Nevada,64,2019-08-31
New Hampshire,67,2019-08-31
New Jersey,46,2019-08-31
New Mexico,65,2019-08-31
New York,45,2019-08-31
North Carolina,50,2019-08-31
North Dakota,38,2019-08-31
Ohio,55,2019-08-31
Oklahoma,47,2019-08-31
Oregon,87,2019-08-31
Pennsylvania,48,2019-08-31
Rhode Island,69,2019-08-31
South Carolina,57,2019-08-31
South Dakota,51,2019-08-31
Tennessee,59,2019-08-31
Texas,36,2019-08-31
Utah,50,2019-08-31
Vermont,62,2019-08-31
Virginia,57,2019-08-31
Washington,75,2019-08-31
West Virginia,33,2019-08-31
Wisconsin,55,2019-08-31
Wyoming,88,2019-08-31
Alabama,64,2019-09-30
Alaska,61,2019-09-30
Arizona,90,2019-09-30
Arkansas,69,2019-09-30
California,69,2019-09-30
Colorado,87,2019-09-30
Connecticut,64,2019-09-30
Delaware,61,2019-09-30
District of Columbia,52,2019-09-30
Florida,83,2019-09-30
Georgia,69,2019-09-30
Hawaii,61,2019-09-30
Idaho,100,2019-09-30
Illinois,59,2019-09-30
Indiana,69,2019-09-30
Iowa,72,2019-09-30
Kansas,70,2019-09-30
Kentucky,59,2019-09-30
Louisiana,47,2019-09-30
Maine,52,2019-09-30
Maryland,58,2019-09-30
Massachusetts,66,2019-09-30
Michigan,94,2019-09-30
Minnesota,60,2019-09-30
Mississippi,46,2019-09-30
Missouri,69,2019-09-30
Montana,86,2019-09-30
Nebraska,75,2019-09-30
Nevada,81,2019-09-30
New Hampshire,88,2019-09-30
New Jersey,50,2019-09-30
New Mexico,70,2019-09-30
New York,49,2019-09-30
North Carolina,63,2019-09-30
North Dakota,47,2019-09-30
Ohio,65,2019-09-30
Oklahoma,62,2019-09-30
Oregon,93,2019-09-30
Pennsylvania,55,2019-09-30
Rhode Island,81,2019-09-30
South Carolina,63,2019-09-30
South Dakota,70,2019-09-30
Tennessee,64,2019-09-30
Texas,42,2019-09-30
Utah,49,2019-09-30
Vermont,72,2019-09-30
Virginia,65,2019-09-30
Washington,75,2019-09-30
West Virginia,60,2019-09-30
Wisconsin,58,2019-09-30
Wyoming,82,2019-09-30
Alabama,66,2019-10-31
Alaska,47,2019-10-31
Arizona,86,2019-10-31
Arkansas,59,2019-10-31
California,66,2019-10-31
Colorado,77,2019-10-31
Connecticut,59,2019-10-31
Delaware,71,2019-10-31
District of Columbia,39,2019-10-31
Florida,72,2019-10-31
Georgia,64,2019-10-31
Hawaii,65,2019-10-31
Idaho,98,2019-10-31
Illinois,55,2019-10-31
Indiana,60,2019-10-31
Iowa,59,2019-10-31
Kansas,64,2019-10-31
Kentucky,50,2019-10-31
Louisiana,42,2019-10-31
Maine,55,2019-10-31
Maryland,62,2019-10-31
Massachusetts,56,2019-10-31
Michigan,80,2019-10-31
Minnesota,54,2019-10-31
Mississippi,44,2019-10-31
Missouri,71,2019-10-31
Montana,98,2019-10-31
Nebraska,72,2019-10-31
Nevada,76,2019-10-31
New Hampshire,79,2019-10-31
New Jersey,47,2019-10-31
New Mexico,67,2019-10-31
New York,44,2019-10-31
North Carolina,61,2019-10-31
North Dakota,45,2019-10-31
Ohio,59,2019-10-31
Oklahoma,58,2019-10-31
Oregon,100,2019-10-31
Pennsylvania,51,2019-10-31
Rhode Island,65,2019-10-31
South Carolina,60,2019-10-31
South Dakota,55,2019-10-31
Tennessee,62,2019-10-31
Texas,41,2019-10-31
Utah,37,2019-10-31
Vermont,84,2019-10-31
Virginia,58,2019-10-31
Washington,76,2019-10-31
West Virginia,44,2019-10-31
Wisconsin,63,2019-10-31
Wyoming,64,2019-10-31
Alabama,62,2019-11-30
Alaska,56,2019-11-30
Arizona,89,2019-11-30
Arkansas,71,2019-11-30
California,63,2019-11-30
Colorado,85,2019-11-30
Connecticut,54,2019-11-30
Delaware,65,2019-11-30
District of Columbia,61,2019-11-30
Florida,76,2019-11-30
Georgia,69,2019-11-30
Hawaii,49,2019-11-30
Idaho,94,2019-11-30
Illinois,61,2019-11-30
Indiana,63,2019-11-30
Iowa,58,2019-11-30
Kansas,69,2019-11-30
Kentucky,61,2019-11-30
Louisiana,44,2019-11-30
Maine,61,2019-11-30
Maryland,57,2019-11-30
Massachusetts,52,2019-11-30
Michigan,79,2019-11-30
Minnesota,54,2019-11-30
Mississippi,49,2019-11-30
Missouri,66,2019-11-30
Montana,89,2019-11-30
Nebraska,83,2019-11-30
Nevada,83,2019-11-30
New Hampshire,67,2019-11-30
New Jersey,46,2019-11-30
New Mexico,57,2019-11-30
New York,43,2019-11-30
North Carolina,56,2019-11-30
North Dakota,51,2019-11-30
Ohio,57,2019-11-30
Oklahoma,56,2019-11-30
Oregon,100,2019-11-30
Pennsylvania,54,2019-11-30
Rhode Island,56,2019-11-30
South Carolina,68,2019-11-30
South Dakota,56,2019-11-30
Tennessee,62,2019-11-30
Texas,42,2019-11-30
Utah,49,2019-11-30
Vermont,51,2019-11-30
Virginia,66,2019-11-30
Washington,76,2019-11-30
West Virginia,55,2019-11-30
Wisconsin,57,2019-11-30
Wyoming,67,2019-11-30
Alabama,59,2019-12-31
Alaska,54,2019-12-31
Arizona,80,2019-12-31
Arkansas,58,2019-12-31
California,62,2019-12-31
Colorado,75,2019-12-31
Connecticut,59,2019-12-31
Delaware,60,2019-12-31
District of Columbia,52,2019-12-31
Florida,72,2019-12-31
Georgia,65,2019-12-31
Hawaii,46,2019-12-31
Idaho,100,2019-12-31
Illinois,53,2019-12-31
Indiana,71,2019-12-31
Iowa,59,2019-12-31
Kansas,68,2019-12-31
Kentucky,64,2019-12-31
Louisiana,46,2019-12-31
Maine,50,2019-12-31
Maryland,57,2019-12-31
Massachusetts,52,2019-12-31
Michigan,82,2019-12-31
Minnesota,54,2019-12-31
Mississippi,50,2019-12-31
Missouri,65,2019-12-31
Montana,82,2019-12-31
Nebraska,64,2019-12-31
Nevada,80,2019-12-31
New Hampshire,66,2019-12-31
New Jersey,47,2019-12-31
New Mexico,58,2019-12-31
New York,45,2019-12-31
North Carolina,60,2019-12-31
North Dakota,50,2019-12-31
Ohio,57,2019-12-31
Oklahoma,55,2019-12-31
Oregon,89,2019-12-31
Pennsylvania,51,2019-12-31
Rhode Island,63,2019-12-31
South Carolina,62,2019-12-31
South Dakota,62,2019-12-31
Tennessee,59,2019-12-31
Texas,41,2019-12-31
Utah,47,2019-12-31
Vermont,46,2019-12-31
Virginia,59,2019-12-31
Washington,72,2019-12-31
West Virginia,51,2019-12-31
Wisconsin,61,2019-12-31
Wyoming,85,2019-12-31
Alabama,61,2020-01-31
Alaska,66,2020-01-31
Arizona,89,2020-01-31
Arkansas,63,2020-01-31
California,63,2020-01-31
Colorado,86,2020-01-31
Connecticut,57,2020-01-31
Delaware,65,2020-01-31
District of Columbia,49,2020-01-31
Florida,76,2020-01-31
Georgia,74,2020-01-31
Hawaii,49,2020-01-31
Idaho,99,2020-01-31
Illinois,59,2020-01-31
Indiana,67,2020-01-31
Iowa,59,2020-01-31
Kansas,73,2020-01-31
Kentucky,59,2020-01-31
Louisiana,49,2020-01-31
Maine,50,2020-01-31
Maryland,62,2020-01-31
Massachusetts,60,2020-01-31
Michigan,82,2020-01-31
Minnesota,55,2020-01-31
Mississippi,50,2020-01-31
Missouri,74,2020-01-31
Montana,92,2020-01-31
Nebraska,79,2020-01-31
Nevada,80,2020-01-31
New Hampshire,76,2020-01-31
New Jersey,56,2020-01-31
New Mexico,67,2020-01-31
New York,45,2020-01-31
North Carolina,58,2020-01-31
North Dakota,62,2020-01-31
Ohio,59,2020-01-31
Oklahoma,69,2020-01-31
Oregon,100,2020-01-31
Pennsylvania,58,2020-01-31
Rhode Island,71,2020-01-31
South Carolina,68,2020-01-31
South Dakota,70,2020-01-31
Tennessee,57,2020-01-31
Texas,44,2020-01-31
Utah,51,2020-01-31
Vermont,48,2020-01-31
Virginia,72,2020-01-31
Washington,80,2020-01-31
West Virginia,44,2020-01-31
Wisconsin,57,2020-01-31
Wyoming,83,2020-01-31
Alabama,61,2020-02-29
Alaska,55,2020-02-29
Arizona,76,2020-02-29
Arkansas,60,2020-02-29
California,61,2020-02-29
Colorado,74,2020-02-29
Connecticut,57,2020-02-29
Delaware,53,2020-02-29
District of Columbia,52,2020-02-29
Florida,70,2020-02-29
Georgia,61,2020-02-29
Hawaii,46,2020-02-29
Idaho,100,2020-02-29
Illinois,55,2020-02-29
Indiana,61,2020-02-29
Iowa,67,2020-02-29
Kansas,68,2020-02-29
Kentucky,51,2020-02-29
Louisiana,46,2020-02-29
Maine,63,2020-02-29
Maryland,58,2020-02-29
Massachusetts,56,2020-02-29
Michigan,73,2020-02-29
Minnesota,60,2020-02-29
Mississippi,43,2020-02-29
Missouri,68,2020-02-29
Montana,72,2020-02-29
Nebraska,77,2020-02-29
Nevada,69,2020-02-29
New Hampshire,66,2020-02-29
New Jersey,45,2020-02-29
New Mexico,64,2020-02-29
New York,40,2020-02-29
North Carolina,55,2020-02-29
North Dakota,55,2020-02-29
Ohio,57,2020-02-29
Oklahoma,58,2020-02-29
Oregon,83,2020-02-29
Pennsylvania,51,2020-02-29
Rhode Island,71,2020-02-29
South Carolina,61,2020-02-29
South Dakota,66,2020-02-29
Tennessee,54,2020-02-29
Texas,40,2020-02-29
Utah,44,2020-02-29
Vermont,50,2020-02-29
Virginia,64,2020-02-29
Washington,72,2020-02-29
West Virginia,48,2020-02-29
Wisconsin,60,2020-02-29
Wyoming,96,2020-02-29
Alabama,78,2020-03-31
Alaska,62,2020-03-31
Arizona,97,2020-03-31
Arkansas,68,2020-03-31
California,73,2020-03-31
Colorado,88,2020-03-31
Connecticut,62,2020-03-31
Delaware,68,2020-03-31
District of Columbia,50,2020-03-31
Florida,82,2020-03-31
Georgia,83,2020-03-31
Hawaii,58,2020-03-31
Idaho,98,2020-03-31
Illinois,66,2020-03-31
Indiana,74,2020-03-31
Iowa,86,2020-03-31
Kansas,83,2020-03-31
Kentucky,66,2020-03-31
Louisiana,53,2020-03-31
Maine,64,2020-03-31
Maryland,68,2020-03-31
Massachusetts,66,2020-03-31
Michigan,73,2020-03-31
Minnesota,77,2020-03-31
Mississippi,48,2020-03-31
Missouri,83,2020-03-31
Montana,88,2020-03-31
Nebraska,87,2020-03-31
Nevada,93,2020-03-31
New Hampshire,80,2020-03-31
New Jersey,48,2020-03-31
New Mexico,82,2020-03-31
New York,48,2020-03-31
North Carolina,72,2020-03-31
North Dakota,60,2020-03-31
Ohio,68,2020-03-31
Oklahoma,74,2020-03-31
Oregon,100,2020-03-31
Pennsylvania,53,2020-03-31
Rhode Island,86,2020-03-31
South Carolina,76,2020-03-31
South Dakota,64,2020-03-31
Tennessee,70,2020-03-31
Texas,52,2020-03-31
Utah,59,2020-03-31
Vermont,89,2020-03-31
Virginia,72,2020-03-31
Washington,89,2020-03-31
West Virginia,56,2020-03-31
Wisconsin,71,2020-03-31
Wyoming,91,2020-03-31
Alabama,68,2020-04-30
Alaska,78,2020-04-30
Arizona,83,2020-04-30
Arkansas,63,2020-04-30
California,71,2020-04-30
Colorado,79,2020-04-30
Connecticut,57,2020-04-30
Delaware,60,2020-04-30
District of Columbia,37,2020-04-30
Florida,70,2020-04-30
Georgia,64,2020-04-30
Hawaii,46,2020-04-30
Idaho,98,2020-04-30
Illinois,58,2020-04-30
Indiana,63,2020-04-30
Iowa,74,2020-04-30
Kansas,68,2020-04-30
Kentucky,61,2020-04-30
Louisiana,47,2020-04-30
Maine,59,2020-04-30
Maryland,59,2020-04-30
Massachusetts,62,2020-04-30
Michigan,86,2020-04-30
Minnesota,60,2020-04-30
Mississippi,48,2020-04-30
Missouri,72,2020-04-30
Montana,100,2020-04-30
Nebraska,82,2020-04-30
Nevada,84,2020-04-30
New Hampshire,63,2020-04-30
New Jersey,47,2020-04-30
New Mexico,64,2020-04-30
New York,45,2020-04-30
North Carolina,59,2020-04-30
North Dakota,75,2020-04-30
Ohio,61,2020-04-30
Oklahoma,60,2020-04-30
Oregon,88,2020-04-30
Pennsylvania,51,2020-04-30
Rhode Island,71,2020-04-30
South Carolina,56,2020-04-30
South Dakota,68,2020-04-30
Tennessee,60,2020-04-30
Texas,44,2020-04-30
Utah,50,2020-04-30
Vermont,71,2020-04-30
Virginia,69,2020-04-30
Washington,76,2020-04-30
West Virginia,48,2020-04-30
Wisconsin,64,2020-04-30
Wyoming,88,2020-04-30
Alabama,54,2020-05-31
Alaska,58,2020-05-31
Arizona,76,2020-05-31
Arkansas,63,2020-05-31
California,64,2020-05-31
Colorado,74,2020-05-31
Connecticut,56,2020-05-31
Delaware,61,2020-05-31
District of Columbia,48,2020-05-31
Florida,66,2020-05-31
Georgia,63,2020-05-31
Hawaii,50,2020-05-31
Idaho,95,2020-05-31
Illinois,56,2020-05-31
Indiana,61,2020-05-31
Iowa,69,2020-05-31
Kansas,59,2020-05-31
Kentucky,57,2020-05-31
Louisiana,43,2020-05-31
Maine,55,2020-05-31
Maryland,61,2020-05-31
Massachusetts,63,2020-05-31
Michigan,81,2020-05-31
Minnesota,64,2020-05-31
Mississippi,43,2020-05-31
Missouri,73,2020-05-31
Montana,100,2020-05-31
Nebraska,81,2020-05-31
Nevada,82,2020-05-31
New Hampshire,74,2020-05-31
New Jersey,48,2020-05-31
New Mexico,69,2020-05-31
New York,48,2020-05-31
North Carolina,56,2020-05-31
North Dakota,61,2020-05-31
Ohio,59,2020-05-31
Oklahoma,58,2020-05-31
Oregon,93,2020-05-31
Pennsylvania,54,2020-05-31
Rhode Island,71,2020-05-31
South Carolina,62,2020-05-31
South Dakota,73,2020-05-31
Tennessee,55,2020-05-31
Texas,40,2020-05-31
Utah,47,2020-05-31
Vermont,69,2020-05-31
Virginia,61,2020-05-31
Washington,75,2020-05-31
West Virginia,42,2020-05-31
Wisconsin,63,2020-05-31
Wyoming,94,2020-05-31
Alabama,59,2020-06-30
Alaska,52,2020-06-30
Arizona,75,2020-06-30
Arkansas,62,2020-06-30
California,63,2020-06-30
Colorado,71,2020-06-30
Connecticut,55,2020-06-30
Delaware,57,2020-06-30
District of Columbia,42,2020-06-30
Florida,65,2020-06-30
Georgia,58,2020-06-30
Hawaii,48,2020-06-30
Idaho,100,2020-06-30
Illinois,59,2020-06-30
Indiana,59,2020-06-30
Iowa,64,2020-06-30
Kansas,59,2020-06-30
Kentucky,60,2020-06-30
Louisiana,42,2020-06-30
Maine,58,2020-06-30
Maryland,56,2020-06-30
Massachusetts,61,2020-06-30
Michigan,83,2020-06-30
Minnesota,58,2020-06-30
Mississippi,41,2020-06-30
Missouri,66,2020-06-30
Montana,82,2020-06-30
Nebraska,75,2020-06-30
Nevada,69,2020-06-30
New Hampshire,76,2020-06-30
New Jersey,52,2020-06-30
New Mexico,66,2020-06-30
New York,48,2020-06-30
North Carolina,53,2020-06-30
North Dakota,48,2020-06-30
Ohio,57,2020-06-30
Oklahoma,52,2020-06-30
Oregon,91,2020-06-30
Pennsylvania,54,2020-06-30
Rhode Island,71,2020-06-30
South Carolina,56,2020-06-30
South Dakota,52,2020-06-30
Tennessee,52,2020-06-30
Texas,38,2020-06-30
Utah,52,2020-06-30
Vermont,69,2020-06-30
Virginia,61,2020-06-30
Washington,77,2020-06-30
West Virginia,45,2020-06-30
Wisconsin,62,2020-06-30
Wyoming,66,2020-06-30
Alabama,48,2020-07-31
Alaska,50,2020-07-31
Arizona,70,2020-07-31
Arkansas,46,2020-07-31
California,56,2020-07-31
Colorado,67,2020-07-31
Connecticut,50,2020-07-31
Delaware,57,2020-07-31
District of Columbia,31,2020-07-31
Florida,57,2020-07-31
Georgia,53,2020-07-31
Hawaii,34,2020-07-31
Idaho,100,2020-07-31
Illinois,48,2020-07-31
Indiana,51,2020-07-31
Iowa,53,2020-07-31
Kansas,50,2020-07-31
Kentucky,47,2020-07-31
Louisiana,41,2020-07-31
Maine,62,2020-07-31
Maryland,48,2020-07-31
Massachusetts,56,2020-07-31
Michigan,74,2020-07-31
Minnesota,54,2020-07-31
Mississippi,36,2020-07-31
Missouri,62,2020-07-31
Montana,77,2020-07-31
Nebraska,60,2020-07-31
Nevada,64,2020-07-31
New Hampshire,59,2020-07-31
New Jersey,50,2020-07-31
New Mexico,61,2020-07-31
New York,45,2020-07-31
North Carolina,42,2020-07-31
North Dakota,50,2020-07-31
Ohio,51,2020-07-31
Oklahoma,46,2020-07-31
Oregon,85,2020-07-31
Pennsylvania,51,2020-07-31
Rhode Island,62,2020-07-31
South Carolina,52,2020-07-31
South Dakota,61,2020-07-31
Tennessee,52,2020-07-31
Texas,32,2020-07-31
Utah,50,2020-07-31
Vermont,55,2020-07-31
Virginia,56,2020-07-31
Washington,70,2020-07-31
West Virginia,40,2020-07-31
Wisconsin,57,2020-07-31
Wyoming,77,2020-07-31
Alabama,63,2020-08-31
Alaska,66,2020-08-31
Arizona,87,2020-08-31
Arkansas,52,2020-08-31
