geoName,Real Estate Listings,year
Georgia,12,2014-05-31
Hawaii,0,2014-05-31
Idaho,47,2014-05-31
Illinois,19,2014-05-31
Indiana,20,2014-05-31
Iowa,13,2014-05-31
Kansas,23,2014-05-31
Kentucky,9,2014-05-31
Louisiana,21,2014-05-31
Maine,100,2014-05-31
Maryland,10,2014-05-31
Massachusetts,37,2014-05-31
Michigan,41,2014-05-31
Minnesota,14,2014-05-31
Mississippi,16,2014-05-31
Missouri,27,2014-05-31
Montana,40,2014-05-31
Nebraska,16,2014-05-31
Nevada,53,2014-05-31
New Hampshire,44,2014-05-31
New Jersey,14,2014-05-31
New Mexico,44,2014-05-31
New York,20,2014-05-31
North Carolina,19,2014-05-31
North Dakota,0,2014-05-31
Ohio,3,2014-05-31
Oklahoma,0,2014-05-31
Oregon,20,2014-05-31
Pennsylvania,25,2014-05-31
Rhode Island,0,2014-05-31
South Carolina,28,2014-05-31
South Dakota,52,2014-05-31
Tennessee,21,2014-05-31
Texas,15,2014-05-31
Utah,34,2014-05-31
Vermont,0,2014-05-31
Virginia,24,2014-05-31
Washington,14,2014-05-31
West Virginia,0,2014-05-31
Wisconsin,20,2014-05-31
Wyoming,0,2014-05-31
Alabama,22,2014-06-30
Alaska,54,2014-06-30
Arizona,22,2014-06-30
Arkansas,46,2014-06-30
California,27,2014-06-30
Colorado,16,2014-06-30
Connecticut,42,2014-06-30
Delaware,0,2014-06-30
District of Columbia,13,2014-06-30
Florida,19,2014-06-30
Georgia,16,2014-06-30
Hawaii,24,2014-06-30
Idaho,61,2014-06-30
Illinois,32,2014-06-30
Indiana,34,2014-06-30
Iowa,17,2014-06-30
Kansas,10,2014-06-30
Kentucky,34,2014-06-30
Louisiana,17,2014-06-30
Maine,93,2014-06-30
Maryland,12,2014-06-30
Massachusetts,35,2014-06-30
Michigan,44,2014-06-30
Minnesota,29,2014-06-30
Mississippi,22,2014-06-30
Missouri,65,2014-06-30
Montana,98,2014-06-30
Nebraska,0,2014-06-30
Nevada,43,2014-06-30
New Hampshire,56,2014-06-30
New Jersey,26,2014-06-30
New Mexico,27,2014-06-30
New York,16,2014-06-30
North Carolina,32,2014-06-30
North Dakota,0,2014-06-30
Ohio,23,2014-06-30
Oklahoma,26,2014-06-30
Oregon,15,2014-06-30
Pennsylvania,33,2014-06-30
Rhode Island,0,2014-06-30
South Carolina,16,2014-06-30
South Dakota,0,2014-06-30
Tennessee,26,2014-06-30
Texas,26,2014-06-30
Utah,100,2014-06-30
Vermont,0,2014-06-30
Virginia,26,2014-06-30
Washington,36,2014-06-30
West Virginia,0,2014-06-30
Wisconsin,13,2014-06-30
Wyoming,0,2014-06-30
Alabama,44,2014-07-31
Alaska,0,2014-07-31
Arizona,14,2014-07-31
Arkansas,15,2014-07-31
California,13,2014-07-31
Colorado,27,2014-07-31
Connecticut,8,2014-07-31
Delaware,100,2014-07-31
District of Columbia,0,2014-07-31
Florida,8,2014-07-31
Georgia,7,2014-07-31
Hawaii,0,2014-07-31
Idaho,21,2014-07-31
Illinois,25,2014-07-31
Indiana,11,2014-07-31
Iowa,32,2014-07-31
Kansas,0,2014-07-31
Kentucky,6,2014-07-31
Louisiana,19,2014-07-31
Maine,0,2014-07-31
Maryland,30,2014-07-31
Massachusetts,24,2014-07-31
Michigan,31,2014-07-31
Minnesota,20,2014-07-31
Mississippi,0,2014-07-31
Missouri,44,2014-07-31
Montana,0,2014-07-31
Nebraska,0,2014-07-31
Nevada,15,2014-07-31
New Hampshire,0,2014-07-31
New Jersey,21,2014-07-31
New Mexico,18,2014-07-31
New York,19,2014-07-31
North Carolina,5,2014-07-31
North Dakota,0,2014-07-31
Ohio,21,2014-07-31
Oklahoma,9,2014-07-31
Oregon,7,2014-07-31
Pennsylvania,24,2014-07-31
Rhode Island,46,2014-07-31
South Carolina,29,2014-07-31
South Dakota,0,2014-07-31
Tennessee,13,2014-07-31
Texas,19,2014-07-31
Utah,28,2014-07-31
Vermont,0,2014-07-31
Virginia,9,2014-07-31
Washington,18,2014-07-31
West Virginia,0,2014-07-31
Wisconsin,13,2014-07-31
Wyoming,64,2014-07-31
Alabama,19,2014-08-31
Alaska,46,2014-08-31
Arizona,23,2014-08-31
Arkansas,37,2014-08-31
California,20,2014-08-31
Colorado,14,2014-08-31
Connecticut,10,2014-08-31
Delaware,0,2014-08-31
District of Columbia,16,2014-08-31
Florida,17,2014-08-31
Georgia,2,2014-08-31
Hawaii,11,2014-08-31
Idaho,0,2014-08-31
Illinois,16,2014-08-31
Indiana,7,2014-08-31
Iowa,26,2014-08-31
Kansas,0,2014-08-31
Kentucky,14,2014-08-31
Louisiana,9,2014-08-31
Maine,26,2014-08-31
Maryland,16,2014-08-31
Massachusetts,33,2014-08-31
Michigan,16,2014-08-31
Minnesota,15,2014-08-31
Mississippi,0,2014-08-31
Missouri,36,2014-08-31
Montana,83,2014-08-31
Nebraska,34,2014-08-31
Nevada,19,2014-08-31
New Hampshire,50,2014-08-31
New Jersey,10,2014-08-31
New Mexico,0,2014-08-31
New York,27,2014-08-31
North Carolina,7,2014-08-31
North Dakota,50,2014-08-31
Ohio,22,2014-08-31
Oklahoma,41,2014-08-31
Oregon,9,2014-08-31
Pennsylvania,21,2014-08-31
Rhode Island,28,2014-08-31
South Carolina,22,2014-08-31
South Dakota,100,2014-08-31
Tennessee,18,2014-08-31
Texas,22,2014-08-31
Utah,46,2014-08-31
Vermont,49,2014-08-31
Virginia,7,2014-08-31
Washington,14,2014-08-31
West Virginia,27,2014-08-31
Wisconsin,38,2014-08-31
Wyoming,78,2014-08-31
Alabama,17,2014-09-30
Alaska,37,2014-09-30
Arizona,20,2014-09-30
Arkansas,0,2014-09-30
California,13,2014-09-30
Colorado,30,2014-09-30
Connecticut,33,2014-09-30
Delaware,0,2014-09-30
District of Columbia,10,2014-09-30
Florida,8,2014-09-30
Georgia,14,2014-09-30
Hawaii,18,2014-09-30
Idaho,0,2014-09-30
Illinois,7,2014-09-30
Indiana,11,2014-09-30
Iowa,21,2014-09-30
Kansas,7,2014-09-30
Kentucky,21,2014-09-30
Louisiana,0,2014-09-30
Maine,42,2014-09-30
Maryland,22,2014-09-30
Massachusetts,24,2014-09-30
Michigan,16,2014-09-30
Minnesota,12,2014-09-30
Mississippi,16,2014-09-30
Missouri,30,2014-09-30
Montana,100,2014-09-30
Nebraska,0,2014-09-30
Nevada,9,2014-09-30
New Hampshire,0,2014-09-30
New Jersey,11,2014-09-30
New Mexico,0,2014-09-30
New York,13,2014-09-30
North Carolina,8,2014-09-30
North Dakota,0,2014-09-30
Ohio,13,2014-09-30
Oklahoma,5,2014-09-30
Oregon,9,2014-09-30
Pennsylvania,11,2014-09-30
Rhode Island,0,2014-09-30
South Carolina,19,2014-09-30
South Dakota,0,2014-09-30
Tennessee,10,2014-09-30
Texas,9,2014-09-30
Utah,0,2014-09-30
Vermont,0,2014-09-30
Virginia,11,2014-09-30
Washington,15,2014-09-30
West Virginia,22,2014-09-30
Wisconsin,13,2014-09-30
Wyoming,0,2014-09-30
Alabama,0,2014-10-31
Alaska,58,2014-10-31
Arizona,18,2014-10-31
Arkansas,0,2014-10-31
California,13,2014-10-31
Colorado,19,2014-10-31
Connecticut,39,2014-10-31
Delaware,0,2014-10-31
District of Columbia,0,2014-10-31
Florida,21,2014-10-31
Georgia,7,2014-10-31
Hawaii,18,2014-10-31
Idaho,63,2014-10-31
Illinois,22,2014-10-31
Indiana,8,2014-10-31
Iowa,32,2014-10-31
Kansas,0,2014-10-31
Kentucky,16,2014-10-31
Louisiana,22,2014-10-31
Maine,33,2014-10-31
Maryland,7,2014-10-31
Massachusetts,33,2014-10-31
Michigan,17,2014-10-31
Minnesota,18,2014-10-31
Mississippi,24,2014-10-31
Missouri,35,2014-10-31
Montana,100,2014-10-31
Nebraska,21,2014-10-31
Nevada,0,2014-10-31
New Hampshire,0,2014-10-31
New Jersey,28,2014-10-31
New Mexico,0,2014-10-31
New York,20,2014-10-31
North Carolina,12,2014-10-31
North Dakota,0,2014-10-31
Ohio,20,2014-10-31
Oklahoma,18,2014-10-31
Oregon,14,2014-10-31
Pennsylvania,42,2014-10-31
Rhode Island,34,2014-10-31
South Carolina,19,2014-10-31
South Dakota,60,2014-10-31
Tennessee,26,2014-10-31
Texas,18,2014-10-31
Utah,54,2014-10-31
Vermont,0,2014-10-31
Virginia,10,2014-10-31
Washington,23,2014-10-31
West Virginia,0,2014-10-31
Wisconsin,33,2014-10-31
Wyoming,94,2014-10-31
Alabama,0,2014-11-30
Alaska,0,2014-11-30
Arizona,42,2014-11-30
Arkansas,31,2014-11-30
California,20,2014-11-30
Colorado,34,2014-11-30
Connecticut,37,2014-11-30
Delaware,0,2014-11-30
District of Columbia,42,2014-11-30
Florida,15,2014-11-30
Georgia,27,2014-11-30
Hawaii,50,2014-11-30
Idaho,42,2014-11-30
Illinois,35,2014-11-30
Indiana,12,2014-11-30
Iowa,0,2014-11-30
Kansas,0,2014-11-30
Kentucky,11,2014-11-30
Louisiana,0,2014-11-30
Maine,45,2014-11-30
Maryland,29,2014-11-30
Massachusetts,29,2014-11-30
Michigan,31,2014-11-30
Minnesota,9,2014-11-30
Mississippi,100,2014-11-30
Missouri,30,2014-11-30
Montana,71,2014-11-30
Nebraska,56,2014-11-30
Nevada,39,2014-11-30
New Hampshire,0,2014-11-30
New Jersey,23,2014-11-30
New Mexico,0,2014-11-30
New York,18,2014-11-30
North Carolina,12,2014-11-30
North Dakota,82,2014-11-30
Ohio,11,2014-11-30
Oklahoma,12,2014-11-30
Oregon,13,2014-11-30
Pennsylvania,26,2014-11-30
Rhode Island,0,2014-11-30
South Carolina,55,2014-11-30
South Dakota,0,2014-11-30
Tennessee,18,2014-11-30
Texas,15,2014-11-30
Utah,18,2014-11-30
Vermont,0,2014-11-30
Virginia,5,2014-11-30
Washington,30,2014-11-30
West Virginia,0,2014-11-30
Wisconsin,19,2014-11-30
Wyoming,0,2014-11-30
Alabama,8,2014-12-31
Alaska,0,2014-12-31
Arizona,32,2014-12-31
Arkansas,0,2014-12-31
California,12,2014-12-31
Colorado,30,2014-12-31
Connecticut,24,2014-12-31
Delaware,100,2014-12-31
District of Columbia,28,2014-12-31
Florida,16,2014-12-31
Georgia,16,2014-12-31
Hawaii,0,2014-12-31
Idaho,36,2014-12-31
Illinois,12,2014-12-31
Indiana,11,2014-12-31
Iowa,0,2014-12-31
Kansas,32,2014-12-31
Kentucky,5,2014-12-31
Louisiana,21,2014-12-31
Maine,19,2014-12-31
Maryland,13,2014-12-31
Massachusetts,21,2014-12-31
Michigan,11,2014-12-31
Minnesota,4,2014-12-31
Mississippi,28,2014-12-31
Missouri,38,2014-12-31
Montana,30,2014-12-31
Nebraska,12,2014-12-31
Nevada,8,2014-12-31
New Hampshire,39,2014-12-31
New Jersey,13,2014-12-31
New Mexico,18,2014-12-31
New York,11,2014-12-31
North Carolina,17,2014-12-31
North Dakota,0,2014-12-31
Ohio,7,2014-12-31
Oklahoma,10,2014-12-31
Oregon,3,2014-12-31
Pennsylvania,28,2014-12-31
Rhode Island,0,2014-12-31
South Carolina,12,2014-12-31
South Dakota,35,2014-12-31
Tennessee,8,2014-12-31
Texas,12,2014-12-31
Utah,0,2014-12-31
Vermont,64,2014-12-31
Virginia,3,2014-12-31
Washington,31,2014-12-31
West Virginia,0,2014-12-31
Wisconsin,16,2014-12-31
Wyoming,0,2014-12-31
Alabama,13,2015-01-31
Alaska,0,2015-01-31
Arizona,45,2015-01-31
Arkansas,42,2015-01-31
California,12,2015-01-31
Colorado,6,2015-01-31
Connecticut,25,2015-01-31
Delaware,0,2015-01-31
District of Columbia,8,2015-01-31
Florida,22,2015-01-31
Georgia,15,2015-01-31
Hawaii,0,2015-01-31
Idaho,58,2015-01-31
Illinois,32,2015-01-31
Indiana,17,2015-01-31
Iowa,56,2015-01-31
Kansas,13,2015-01-31
Kentucky,22,2015-01-31
Louisiana,11,2015-01-31
Maine,31,2015-01-31
Maryland,33,2015-01-31
Massachusetts,20,2015-01-31
Michigan,21,2015-01-31
Minnesota,12,2015-01-31
Mississippi,0,2015-01-31
Missouri,46,2015-01-31
Montana,47,2015-01-31
Nebraska,0,2015-01-31
Nevada,41,2015-01-31
New Hampshire,60,2015-01-31
New Jersey,20,2015-01-31
New Mexico,27,2015-01-31
New York,24,2015-01-31
North Carolina,15,2015-01-31
North Dakota,0,2015-01-31
Ohio,15,2015-01-31
Oklahoma,23,2015-01-31
Oregon,19,2015-01-31
Pennsylvania,27,2015-01-31
Rhode Island,61,2015-01-31
South Carolina,36,2015-01-31
South Dakota,0,2015-01-31
Tennessee,12,2015-01-31
Texas,26,2015-01-31
Utah,26,2015-01-31
Vermont,100,2015-01-31
Virginia,11,2015-01-31
Washington,29,2015-01-31
West Virginia,0,2015-01-31
Wisconsin,31,2015-01-31
Wyoming,83,2015-01-31
Alabama,35,2015-02-28
Alaska,36,2015-02-28
Arizona,18,2015-02-28
Arkansas,15,2015-02-28
California,9,2015-02-28
Colorado,17,2015-02-28
Connecticut,24,2015-02-28
Delaware,100,2015-02-28
District of Columbia,10,2015-02-28
Florida,12,2015-02-28
Georgia,12,2015-02-28
Hawaii,70,2015-02-28
Idaho,20,2015-02-28
Illinois,9,2015-02-28
Indiana,6,2015-02-28
Iowa,10,2015-02-28
Kansas,37,2015-02-28
Kentucky,31,2015-02-28
Louisiana,8,2015-02-28
Maine,0,2015-02-28
Maryland,22,2015-02-28
Massachusetts,19,2015-02-28
Michigan,17,2015-02-28
Minnesota,12,2015-02-28
Mississippi,0,2015-02-28
Missouri,27,2015-02-28
Montana,62,2015-02-28
Nebraska,26,2015-02-28
Nevada,0,2015-02-28
New Hampshire,20,2015-02-28
New Jersey,13,2015-02-28
New Mexico,72,2015-02-28
New York,9,2015-02-28
North Carolina,5,2015-02-28
North Dakota,0,2015-02-28
Ohio,3,2015-02-28
Oklahoma,5,2015-02-28
Oregon,12,2015-02-28
Pennsylvania,28,2015-02-28
Rhode Island,0,2015-02-28
South Carolina,24,2015-02-28
South Dakota,0,2015-02-28
Tennessee,15,2015-02-28
Texas,19,2015-02-28
Utah,18,2015-02-28
Vermont,33,2015-02-28
Virginia,8,2015-02-28
Washington,39,2015-02-28
West Virginia,20,2015-02-28
Wisconsin,29,2015-02-28
Wyoming,0,2015-02-28
Alabama,0,2015-03-31
Alaska,0,2015-03-31
Arizona,32,2015-03-31
Arkansas,75,2015-03-31
California,22,2015-03-31
Colorado,44,2015-03-31
Connecticut,28,2015-03-31
Delaware,60,2015-03-31
District of Columbia,34,2015-03-31
Florida,30,2015-03-31
Georgia,7,2015-03-31
Hawaii,0,2015-03-31
Idaho,100,2015-03-31
Illinois,25,2015-03-31
Indiana,0,2015-03-31
Iowa,50,2015-03-31
Kansas,15,2015-03-31
Kentucky,27,2015-03-31
Louisiana,27,2015-03-31
Maine,35,2015-03-31
Maryland,32,2015-03-31
Massachusetts,37,2015-03-31
Michigan,35,2015-03-31
Minnesota,7,2015-03-31
Mississippi,34,2015-03-31
Missouri,62,2015-03-31
Montana,52,2015-03-31
Nebraska,65,2015-03-31
Nevada,0,2015-03-31
New Hampshire,0,2015-03-31
New Jersey,28,2015-03-31
New Mexico,31,2015-03-31
New York,18,2015-03-31
North Carolina,9,2015-03-31
North Dakota,0,2015-03-31
Ohio,27,2015-03-31
Oklahoma,18,2015-03-31
Oregon,42,2015-03-31
Pennsylvania,31,2015-03-31
Rhode Island,0,2015-03-31
South Carolina,31,2015-03-31
South Dakota,0,2015-03-31
Tennessee,19,2015-03-31
Texas,11,2015-03-31
Utah,30,2015-03-31
Vermont,59,2015-03-31
Virginia,13,2015-03-31
Washington,10,2015-03-31
West Virginia,36,2015-03-31
Wisconsin,29,2015-03-31
Wyoming,0,2015-03-31
Alabama,0,2015-04-30
Alaska,67,2015-04-30
Arizona,17,2015-04-30
Arkansas,0,2015-04-30
California,12,2015-04-30
Colorado,24,2015-04-30
Connecticut,31,2015-04-30
Delaware,0,2015-04-30
District of Columbia,4,2015-04-30
Florida,8,2015-04-30
Georgia,10,2015-04-30
Hawaii,24,2015-04-30
Idaho,35,2015-04-30
Illinois,10,2015-04-30
Indiana,22,2015-04-30
Iowa,9,2015-04-30
Kansas,24,2015-04-30
Kentucky,5,2015-04-30
Louisiana,7,2015-04-30
Maine,0,2015-04-30
Maryland,25,2015-04-30
Massachusetts,13,2015-04-30
Michigan,30,2015-04-30
Minnesota,18,2015-04-30
Mississippi,59,2015-04-30
Missouri,21,2015-04-30
Montana,27,2015-04-30
Nebraska,11,2015-04-30
Nevada,16,2015-04-30
New Hampshire,0,2015-04-30
New Jersey,19,2015-04-30
New Mexico,33,2015-04-30
New York,14,2015-04-30
North Carolina,14,2015-04-30
North Dakota,0,2015-04-30
Ohio,20,2015-04-30
Oklahoma,9,2015-04-30
Oregon,15,2015-04-30
Pennsylvania,17,2015-04-30
Rhode Island,0,2015-04-30
South Carolina,17,2015-04-30
South Dakota,38,2015-04-30
Tennessee,17,2015-04-30
Texas,15,2015-04-30
Utah,32,2015-04-30
Vermont,32,2015-04-30
Virginia,3,2015-04-30
Washington,11,2015-04-30
West Virginia,0,2015-04-30
Wisconsin,19,2015-04-30
Wyoming,100,2015-04-30
Alabama,33,2015-05-31
Alaska,0,2015-05-31
Arizona,13,2015-05-31
Arkansas,14,2015-05-31
California,13,2015-05-31
Colorado,16,2015-05-31
Connecticut,14,2015-05-31
Delaware,100,2015-05-31
District of Columbia,13,2015-05-31
Florida,13,2015-05-31
Georgia,11,2015-05-31
Hawaii,0,2015-05-31
Idaho,17,2015-05-31
Illinois,12,2015-05-31
Indiana,6,2015-05-31
Iowa,37,2015-05-31
Kansas,26,2015-05-31
Kentucky,20,2015-05-31
Louisiana,0,2015-05-31
Maine,0,2015-05-31
Maryland,16,2015-05-31
Massachusetts,19,2015-05-31
Michigan,15,2015-05-31
Minnesota,15,2015-05-31
Mississippi,0,2015-05-31
Missouri,16,2015-05-31
Montana,28,2015-05-31
Nebraska,0,2015-05-31
Nevada,15,2015-05-31
New Hampshire,0,2015-05-31
New Jersey,7,2015-05-31
New Mexico,98,2015-05-31
New York,11,2015-05-31
North Carolina,10,2015-05-31
North Dakota,38,2015-05-31
Ohio,17,2015-05-31
Oklahoma,10,2015-05-31
Oregon,5,2015-05-31
Pennsylvania,14,2015-05-31
Rhode Island,0,2015-05-31
South Carolina,15,2015-05-31
South Dakota,40,2015-05-31
Tennessee,7,2015-05-31
Texas,8,2015-05-31
Utah,8,2015-05-31
Vermont,0,2015-05-31
Virginia,4,2015-05-31
Washington,11,2015-05-31
West Virginia,39,2015-05-31
Wisconsin,8,2015-05-31
Wyoming,0,2015-05-31
Alabama,10,2015-06-30
Alaska,40,2015-06-30
Arizona,17,2015-06-30
Arkansas,18,2015-06-30
California,13,2015-06-30
Colorado,10,2015-06-30
Connecticut,17,2015-06-30
Delaware,43,2015-06-30
District of Columbia,36,2015-06-30
Florida,13,2015-06-30
Georgia,19,2015-06-30
Hawaii,0,2015-06-30
Idaho,63,2015-06-30
Illinois,17,2015-06-30
Indiana,7,2015-06-30
Iowa,23,2015-06-30
Kansas,25,2015-06-30
Kentucky,19,2015-06-30
Louisiana,51,2015-06-30
Maine,0,2015-06-30
Maryland,11,2015-06-30
Massachusetts,28,2015-06-30
Michigan,23,2015-06-30
Minnesota,20,2015-06-30
Mississippi,19,2015-06-30
Missouri,27,2015-06-30
Montana,69,2015-06-30
Nebraska,14,2015-06-30
Nevada,9,2015-06-30
New Hampshire,24,2015-06-30
New Jersey,33,2015-06-30
New Mexico,0,2015-06-30
New York,12,2015-06-30
North Carolina,9,2015-06-30
North Dakota,49,2015-06-30
Ohio,25,2015-06-30
Oklahoma,12,2015-06-30
Oregon,57,2015-06-30
Pennsylvania,31,2015-06-30
Rhode Island,0,2015-06-30
South Carolina,16,2015-06-30
South Dakota,0,2015-06-30
Tennessee,17,2015-06-30
Texas,17,2015-06-30
Utah,0,2015-06-30
Vermont,100,2015-06-30
Virginia,23,2015-06-30
Washington,28,2015-06-30
West Virginia,0,2015-06-30
Wisconsin,37,2015-06-30
Wyoming,66,2015-06-30
Alabama,19,2015-07-31
Alaska,0,2015-07-31
Arizona,6,2015-07-31
Arkansas,9,2015-07-31
California,7,2015-07-31
Colorado,12,2015-07-31
Connecticut,13,2015-07-31
Delaware,0,2015-07-31
District of Columbia,5,2015-07-31
Florida,7,2015-07-31
Georgia,1,2015-07-31
Hawaii,20,2015-07-31
Idaho,0,2015-07-31
Illinois,11,2015-07-31
Indiana,3,2015-07-31
Iowa,6,2015-07-31
Kansas,12,2015-07-31
Kentucky,20,2015-07-31
Louisiana,15,2015-07-31
Maine,11,2015-07-31
Maryland,31,2015-07-31
Massachusetts,14,2015-07-31
Michigan,19,2015-07-31
Minnesota,16,2015-07-31
Mississippi,9,2015-07-31
Missouri,29,2015-07-31
Montana,17,2015-07-31
Nebraska,0,2015-07-31
Nevada,5,2015-07-31
New Hampshire,0,2015-07-31
New Jersey,8,2015-07-31
New Mexico,0,2015-07-31
New York,10,2015-07-31
North Carolina,4,2015-07-31
North Dakota,0,2015-07-31
Ohio,16,2015-07-31
Oklahoma,12,2015-07-31
Oregon,3,2015-07-31
Pennsylvania,18,2015-07-31
Rhode Island,0,2015-07-31
South Carolina,6,2015-07-31
South Dakota,25,2015-07-31
Tennessee,6,2015-07-31
Texas,7,2015-07-31
Utah,21,2015-07-31
Vermont,100,2015-07-31
Virginia,7,2015-07-31
Washington,11,2015-07-31
West Virginia,38,2015-07-31
Wisconsin,14,2015-07-31
Wyoming,0,2015-07-31
Alabama,0,2015-08-31
Alaska,0,2015-08-31
Arizona,9,2015-08-31
Arkansas,0,2015-08-31
California,12,2015-08-31
Colorado,20,2015-08-31
Connecticut,18,2015-08-31
Delaware,0,2015-08-31
District of Columbia,12,2015-08-31
Florida,8,2015-08-31
Georgia,0,2015-08-31
Hawaii,0,2015-08-31
Idaho,15,2015-08-31
Illinois,7,2015-08-31
Indiana,5,2015-08-31
Iowa,23,2015-08-31
Kansas,9,2015-08-31
Kentucky,0,2015-08-31
Louisiana,7,2015-08-31
Maine,0,2015-08-31
Maryland,4,2015-08-31
Massachusetts,18,2015-08-31
Michigan,17,2015-08-31
Minnesota,11,2015-08-31
Mississippi,13,2015-08-31
Missouri,8,2015-08-31
Montana,25,2015-08-31
Nebraska,20,2015-08-31
Nevada,7,2015-08-31
New Hampshire,0,2015-08-31
New Jersey,7,2015-08-31
New Mexico,0,2015-08-31
New York,10,2015-08-31
North Carolina,12,2015-08-31
North Dakota,100,2015-08-31
Ohio,4,2015-08-31
Oklahoma,16,2015-08-31
Oregon,23,2015-08-31
Pennsylvania,21,2015-08-31
Rhode Island,0,2015-08-31
South Carolina,8,2015-08-31
South Dakota,67,2015-08-31
Tennessee,8,2015-08-31
Texas,7,2015-08-31
Utah,7,2015-08-31
Vermont,0,2015-08-31
Virginia,12,2015-08-31
Washington,13,2015-08-31
West Virginia,0,2015-08-31
Wisconsin,8,2015-08-31
Wyoming,0,2015-08-31
Alabama,7,2015-09-30
Alaska,0,2015-09-30
Arizona,27,2015-09-30
Arkansas,23,2015-09-30
California,7,2015-09-30
Colorado,7,2015-09-30
Connecticut,13,2015-09-30
Delaware,0,2015-09-30
District of Columbia,12,2015-09-30
Florida,11,2015-09-30
Georgia,4,2015-09-30
Hawaii,17,2015-09-30
Idaho,31,2015-09-30
Illinois,7,2015-09-30
Indiana,0,2015-09-30
Iowa,25,2015-09-30
Kansas,8,2015-09-30
Kentucky,0,2015-09-30
Louisiana,0,2015-09-30
Maine,36,2015-09-30
Maryland,0,2015-09-30
Massachusetts,21,2015-09-30
Michigan,17,2015-09-30
Minnesota,16,2015-09-30
Mississippi,0,2015-09-30
Missouri,8,2015-09-30
Montana,0,2015-09-30
Nebraska,0,2015-09-30
Nevada,7,2015-09-30
New Hampshire,0,2015-09-30
New Jersey,12,2015-09-30
New Mexico,0,2015-09-30
New York,15,2015-09-30
North Carolina,17,2015-09-30
North Dakota,0,2015-09-30
Ohio,9,2015-09-30
Oklahoma,9,2015-09-30
Oregon,15,2015-09-30
Pennsylvania,24,2015-09-30
Rhode Island,37,2015-09-30
South Carolina,5,2015-09-30
South Dakota,0,2015-09-30
Tennessee,16,2015-09-30
Texas,9,2015-09-30
Utah,8,2015-09-30
Vermont,38,2015-09-30
Virginia,8,2015-09-30
Washington,22,2015-09-30
West Virginia,0,2015-09-30
Wisconsin,8,2015-09-30
Wyoming,100,2015-09-30
Alabama,28,2015-10-31
Alaska,0,2015-10-31
Arizona,26,2015-10-31
Arkansas,0,2015-10-31
California,16,2015-10-31
Colorado,23,2015-10-31
Connecticut,12,2015-10-31
Delaware,0,2015-10-31
District of Columbia,15,2015-10-31
Florida,16,2015-10-31
Georgia,20,2015-10-31
Hawaii,0,2015-10-31
Idaho,29,2015-10-31
Illinois,20,2015-10-31
Indiana,0,2015-10-31
Iowa,31,2015-10-31
Kansas,25,2015-10-31
Kentucky,58,2015-10-31
Louisiana,0,2015-10-31
Maine,0,2015-10-31
Maryland,24,2015-10-31
Massachusetts,31,2015-10-31
Michigan,25,2015-10-31
Minnesota,15,2015-10-31
Mississippi,0,2015-10-31
Missouri,38,2015-10-31
Montana,100,2015-10-31
Nebraska,20,2015-10-31
Nevada,16,2015-10-31
New Hampshire,0,2015-10-31
New Jersey,22,2015-10-31
New Mexico,0,2015-10-31
New York,9,2015-10-31
North Carolina,17,2015-10-31
North Dakota,67,2015-10-31
Ohio,27,2015-10-31
Oklahoma,0,2015-10-31
Oregon,42,2015-10-31
Pennsylvania,27,2015-10-31
Rhode Island,0,2015-10-31
South Carolina,23,2015-10-31
South Dakota,0,2015-10-31
Tennessee,8,2015-10-31
Texas,11,2015-10-31
Utah,31,2015-10-31
Vermont,75,2015-10-31
Virginia,10,2015-10-31
Washington,22,2015-10-31
West Virginia,0,2015-10-31
Wisconsin,30,2015-10-31
Wyoming,0,2015-10-31
Alabama,0,2015-11-30
Alaska,0,2015-11-30
Arizona,27,2015-11-30
Arkansas,81,2015-11-30
California,19,2015-11-30
Colorado,21,2015-11-30
Connecticut,33,2015-11-30
Delaware,0,2015-11-30
District of Columbia,0,2015-11-30
Florida,32,2015-11-30
Georgia,18,2015-11-30
Hawaii,0,2015-11-30
Idaho,0,2015-11-30
Illinois,20,2015-11-30
Indiana,13,2015-11-30
Iowa,22,2015-11-30
Kansas,9,2015-11-30
Kentucky,40,2015-11-30
Louisiana,41,2015-11-30
Maine,48,2015-11-30
Maryland,34,2015-11-30
Massachusetts,42,2015-11-30
Michigan,33,2015-11-30
Minnesota,0,2015-11-30
Mississippi,38,2015-11-30
Missouri,11,2015-11-30
Montana,67,2015-11-30
Nebraska,83,2015-11-30
Nevada,19,2015-11-30
New Hampshire,100,2015-11-30
New Jersey,24,2015-11-30
New Mexico,43,2015-11-30
New York,28,2015-11-30
North Carolina,29,2015-11-30
North Dakota,90,2015-11-30
Ohio,19,2015-11-30
Oklahoma,23,2015-11-30
Oregon,28,2015-11-30
Pennsylvania,58,2015-11-30
Rhode Island,48,2015-11-30
South Carolina,83,2015-11-30
South Dakota,0,2015-11-30
Tennessee,21,2015-11-30
Texas,13,2015-11-30
