geoName,Rent,year
California,67,2015-02-28
Colorado,69,2015-02-28
Connecticut,49,2015-02-28
Delaware,51,2015-02-28
District of Columbia,63,2015-02-28
Florida,94,2015-02-28
Georgia,100,2015-02-28
Hawaii,41,2015-02-28
Idaho,59,2015-02-28
Illinois,74,2015-02-28
Indiana,56,2015-02-28
Iowa,45,2015-02-28
Kansas,47,2015-02-28
Kentucky,63,2015-02-28
Louisiana,66,2015-02-28
Maine,46,2015-02-28
Maryland,54,2015-02-28
Massachusetts,58,2015-02-28
Michigan,63,2015-02-28
Minnesota,57,2015-02-28
Mississippi,60,2015-02-28
Missouri,71,2015-02-28
Montana,64,2015-02-28
Nebraska,43,2015-02-28
Nevada,74,2015-02-28
New Hampshire,54,2015-02-28
New Jersey,54,2015-02-28
New Mexico,71,2015-02-28
New York,56,2015-02-28
North Carolina,74,2015-02-28
North Dakota,67,2015-02-28
Ohio,56,2015-02-28
Oklahoma,59,2015-02-28
Oregon,31,2015-02-28
Pennsylvania,55,2015-02-28
Rhode Island,58,2015-02-28
South Carolina,82,2015-02-28
South Dakota,42,2015-02-28
Tennessee,67,2015-02-28
Texas,65,2015-02-28
Utah,47,2015-02-28
Vermont,40,2015-02-28
Virginia,32,2015-02-28
Washington,58,2015-02-28
West Virginia,44,2015-02-28
Wisconsin,49,2015-02-28
Wyoming,48,2015-02-28
Alabama,75,2015-03-31
Alaska,36,2015-03-31
Arizona,65,2015-03-31
Arkansas,63,2015-03-31
California,69,2015-03-31
Colorado,73,2015-03-31
Connecticut,52,2015-03-31
Delaware,54,2015-03-31
District of Columbia,56,2015-03-31
Florida,92,2015-03-31
Georgia,92,2015-03-31
Hawaii,55,2015-03-31
Idaho,62,2015-03-31
Illinois,78,2015-03-31
Indiana,59,2015-03-31
Iowa,41,2015-03-31
Kansas,53,2015-03-31
Kentucky,70,2015-03-31
Louisiana,62,2015-03-31
Maine,59,2015-03-31
Maryland,53,2015-03-31
Massachusetts,56,2015-03-31
Michigan,68,2015-03-31
Minnesota,56,2015-03-31
Mississippi,48,2015-03-31
Missouri,58,2015-03-31
Montana,77,2015-03-31
Nebraska,56,2015-03-31
Nevada,97,2015-03-31
New Hampshire,52,2015-03-31
New Jersey,59,2015-03-31
New Mexico,71,2015-03-31
New York,56,2015-03-31
North Carolina,68,2015-03-31
North Dakota,41,2015-03-31
Ohio,57,2015-03-31
Oklahoma,65,2015-03-31
Oregon,30,2015-03-31
Pennsylvania,53,2015-03-31
Rhode Island,54,2015-03-31
South Carolina,100,2015-03-31
South Dakota,39,2015-03-31
Tennessee,78,2015-03-31
Texas,63,2015-03-31
Utah,61,2015-03-31
Vermont,43,2015-03-31
Virginia,31,2015-03-31
Washington,63,2015-03-31
West Virginia,50,2015-03-31
Wisconsin,48,2015-03-31
Wyoming,61,2015-03-31
Alabama,77,2015-04-30
Alaska,29,2015-04-30
Arizona,73,2015-04-30
Arkansas,77,2015-04-30
California,68,2015-04-30
Colorado,72,2015-04-30
Connecticut,62,2015-04-30
Delaware,59,2015-04-30
District of Columbia,58,2015-04-30
Florida,99,2015-04-30
Georgia,100,2015-04-30
Hawaii,56,2015-04-30
Idaho,63,2015-04-30
Illinois,80,2015-04-30
Indiana,58,2015-04-30
Iowa,45,2015-04-30
Kansas,52,2015-04-30
Kentucky,73,2015-04-30
Louisiana,79,2015-04-30
Maine,52,2015-04-30
Maryland,49,2015-04-30
Massachusetts,59,2015-04-30
Michigan,68,2015-04-30
Minnesota,68,2015-04-30
Mississippi,71,2015-04-30
Missouri,68,2015-04-30
Montana,51,2015-04-30
Nebraska,55,2015-04-30
Nevada,94,2015-04-30
New Hampshire,42,2015-04-30
New Jersey,58,2015-04-30
New Mexico,62,2015-04-30
New York,59,2015-04-30
North Carolina,78,2015-04-30
North Dakota,45,2015-04-30
Ohio,62,2015-04-30
Oklahoma,62,2015-04-30
Oregon,40,2015-04-30
Pennsylvania,59,2015-04-30
Rhode Island,55,2015-04-30
South Carolina,89,2015-04-30
South Dakota,55,2015-04-30
Tennessee,81,2015-04-30
Texas,67,2015-04-30
Utah,62,2015-04-30
Vermont,52,2015-04-30
Virginia,39,2015-04-30
Washington,61,2015-04-30
West Virginia,51,2015-04-30
Wisconsin,48,2015-04-30
Wyoming,45,2015-04-30
Alabama,83,2015-05-31
Alaska,26,2015-05-31
Arizona,78,2015-05-31
Arkansas,87,2015-05-31
California,70,2015-05-31
Colorado,72,2015-05-31
Connecticut,55,2015-05-31
Delaware,64,2015-05-31
District of Columbia,64,2015-05-31
Florida,99,2015-05-31
Georgia,100,2015-05-31
Hawaii,53,2015-05-31
Idaho,76,2015-05-31
Illinois,87,2015-05-31
Indiana,61,2015-05-31
Iowa,47,2015-05-31
Kansas,62,2015-05-31
Kentucky,74,2015-05-31
Louisiana,72,2015-05-31
Maine,52,2015-05-31
Maryland,52,2015-05-31
Massachusetts,59,2015-05-31
Michigan,74,2015-05-31
Minnesota,68,2015-05-31
Mississippi,61,2015-05-31
Missouri,76,2015-05-31
Montana,78,2015-05-31
Nebraska,52,2015-05-31
Nevada,84,2015-05-31
New Hampshire,57,2015-05-31
New Jersey,61,2015-05-31
New Mexico,69,2015-05-31
New York,61,2015-05-31
North Carolina,86,2015-05-31
North Dakota,40,2015-05-31
Ohio,63,2015-05-31
Oklahoma,69,2015-05-31
Oregon,43,2015-05-31
Pennsylvania,52,2015-05-31
Rhode Island,58,2015-05-31
South Carolina,99,2015-05-31
South Dakota,57,2015-05-31
Tennessee,82,2015-05-31
Texas,74,2015-05-31
Utah,67,2015-05-31
Vermont,33,2015-05-31
Virginia,39,2015-05-31
Washington,56,2015-05-31
West Virginia,56,2015-05-31
Wisconsin,51,2015-05-31
Wyoming,62,2015-05-31
Alabama,71,2015-06-30
Alaska,31,2015-06-30
Arizona,66,2015-06-30
Arkansas,66,2015-06-30
California,65,2015-06-30
Colorado,63,2015-06-30
Connecticut,66,2015-06-30
Delaware,53,2015-06-30
District of Columbia,66,2015-06-30
Florida,87,2015-06-30
Georgia,85,2015-06-30
Hawaii,50,2015-06-30
Idaho,59,2015-06-30
Illinois,70,2015-06-30
Indiana,61,2015-06-30
Iowa,53,2015-06-30
Kansas,58,2015-06-30
Kentucky,56,2015-06-30
Louisiana,67,2015-06-30
Maine,45,2015-06-30
Maryland,51,2015-06-30
Massachusetts,50,2015-06-30
Michigan,66,2015-06-30
Minnesota,54,2015-06-30
Mississippi,65,2015-06-30
Missouri,66,2015-06-30
Montana,38,2015-06-30
Nebraska,63,2015-06-30
Nevada,74,2015-06-30
New Hampshire,44,2015-06-30
New Jersey,58,2015-06-30
New Mexico,52,2015-06-30
New York,54,2015-06-30
North Carolina,81,2015-06-30
North Dakota,69,2015-06-30
Ohio,57,2015-06-30
Oklahoma,47,2015-06-30
Oregon,49,2015-06-30
Pennsylvania,57,2015-06-30
Rhode Island,57,2015-06-30
South Carolina,100,2015-06-30
South Dakota,48,2015-06-30
Tennessee,74,2015-06-30
Texas,74,2015-06-30
Utah,69,2015-06-30
Vermont,37,2015-06-30
Virginia,54,2015-06-30
Washington,56,2015-06-30
West Virginia,46,2015-06-30
Wisconsin,45,2015-06-30
Wyoming,55,2015-06-30
Alabama,61,2015-07-31
Alaska,30,2015-07-31
Arizona,63,2015-07-31
Arkansas,61,2015-07-31
California,68,2015-07-31
Colorado,56,2015-07-31
Connecticut,50,2015-07-31
Delaware,48,2015-07-31
District of Columbia,68,2015-07-31
Florida,82,2015-07-31
Georgia,81,2015-07-31
Hawaii,42,2015-07-31
Idaho,56,2015-07-31
Illinois,65,2015-07-31
Indiana,48,2015-07-31
Iowa,40,2015-07-31
Kansas,58,2015-07-31
Kentucky,47,2015-07-31
Louisiana,56,2015-07-31
Maine,40,2015-07-31
Maryland,52,2015-07-31
Massachusetts,54,2015-07-31
Michigan,70,2015-07-31
Minnesota,49,2015-07-31
Mississippi,60,2015-07-31
Missouri,60,2015-07-31
Montana,56,2015-07-31
Nebraska,46,2015-07-31
Nevada,78,2015-07-31
New Hampshire,55,2015-07-31
New Jersey,61,2015-07-31
New Mexico,63,2015-07-31
New York,57,2015-07-31
North Carolina,76,2015-07-31
North Dakota,52,2015-07-31
Ohio,59,2015-07-31
Oklahoma,52,2015-07-31
Oregon,56,2015-07-31
Pennsylvania,54,2015-07-31
Rhode Island,50,2015-07-31
South Carolina,100,2015-07-31
South Dakota,40,2015-07-31
Tennessee,65,2015-07-31
Texas,66,2015-07-31
Utah,59,2015-07-31
Vermont,29,2015-07-31
Virginia,57,2015-07-31
Washington,51,2015-07-31
West Virginia,52,2015-07-31
Wisconsin,44,2015-07-31
Wyoming,48,2015-07-31
Alabama,65,2015-08-31
Alaska,42,2015-08-31
Arizona,68,2015-08-31
Arkansas,45,2015-08-31
California,73,2015-08-31
Colorado,62,2015-08-31
Connecticut,56,2015-08-31
Delaware,72,2015-08-31
District of Columbia,78,2015-08-31
Florida,95,2015-08-31
Georgia,90,2015-08-31
Hawaii,58,2015-08-31
Idaho,57,2015-08-31
Illinois,71,2015-08-31
Indiana,49,2015-08-31
Iowa,42,2015-08-31
Kansas,52,2015-08-31
Kentucky,57,2015-08-31
Louisiana,66,2015-08-31
Maine,47,2015-08-31
Maryland,53,2015-08-31
Massachusetts,55,2015-08-31
Michigan,76,2015-08-31
Minnesota,52,2015-08-31
Mississippi,66,2015-08-31
Missouri,63,2015-08-31
Montana,59,2015-08-31
Nebraska,41,2015-08-31
Nevada,94,2015-08-31
New Hampshire,45,2015-08-31
New Jersey,57,2015-08-31
New Mexico,54,2015-08-31
New York,62,2015-08-31
North Carolina,77,2015-08-31
North Dakota,37,2015-08-31
Ohio,56,2015-08-31
Oklahoma,50,2015-08-31
Oregon,64,2015-08-31
Pennsylvania,57,2015-08-31
Rhode Island,43,2015-08-31
South Carolina,100,2015-08-31
South Dakota,36,2015-08-31
Tennessee,73,2015-08-31
Texas,78,2015-08-31
Utah,54,2015-08-31
Vermont,45,2015-08-31
Virginia,60,2015-08-31
Washington,54,2015-08-31
West Virginia,46,2015-08-31
Wisconsin,47,2015-08-31
Wyoming,69,2015-08-31
Alabama,68,2015-09-30
Alaska,40,2015-09-30
Arizona,81,2015-09-30
Arkansas,73,2015-09-30
California,78,2015-09-30
Colorado,71,2015-09-30
Connecticut,62,2015-09-30
Delaware,55,2015-09-30
District of Columbia,83,2015-09-30
Florida,98,2015-09-30
Georgia,100,2015-09-30
Hawaii,57,2015-09-30
Idaho,74,2015-09-30
Illinois,68,2015-09-30
Indiana,66,2015-09-30
Iowa,46,2015-09-30
Kansas,46,2015-09-30
Kentucky,67,2015-09-30
Louisiana,73,2015-09-30
Maine,56,2015-09-30
Maryland,61,2015-09-30
Massachusetts,61,2015-09-30
Michigan,80,2015-09-30
Minnesota,56,2015-09-30
Mississippi,78,2015-09-30
Missouri,66,2015-09-30
Montana,51,2015-09-30
Nebraska,54,2015-09-30
Nevada,99,2015-09-30
New Hampshire,49,2015-09-30
New Jersey,66,2015-09-30
New Mexico,70,2015-09-30
New York,61,2015-09-30
North Carolina,82,2015-09-30
North Dakota,71,2015-09-30
Ohio,63,2015-09-30
Oklahoma,58,2015-09-30
Oregon,59,2015-09-30
Pennsylvania,65,2015-09-30
Rhode Island,67,2015-09-30
South Carolina,96,2015-09-30
South Dakota,36,2015-09-30
Tennessee,79,2015-09-30
Texas,80,2015-09-30
Utah,61,2015-09-30
Vermont,41,2015-09-30
Virginia,64,2015-09-30
Washington,64,2015-09-30
West Virginia,45,2015-09-30
Wisconsin,54,2015-09-30
Wyoming,65,2015-09-30
Alabama,67,2015-10-31
Alaska,28,2015-10-31
Arizona,65,2015-10-31
Arkansas,84,2015-10-31
California,70,2015-10-31
Colorado,54,2015-10-31
Connecticut,55,2015-10-31
Delaware,55,2015-10-31
District of Columbia,80,2015-10-31
Florida,100,2015-10-31
Georgia,96,2015-10-31
Hawaii,48,2015-10-31
Idaho,52,2015-10-31
Illinois,63,2015-10-31
Indiana,47,2015-10-31
Iowa,37,2015-10-31
Kansas,37,2015-10-31
Kentucky,60,2015-10-31
Louisiana,68,2015-10-31
Maine,42,2015-10-31
Maryland,48,2015-10-31
Massachusetts,53,2015-10-31
Michigan,67,2015-10-31
Minnesota,50,2015-10-31
Mississippi,63,2015-10-31
Missouri,61,2015-10-31
Montana,56,2015-10-31
Nebraska,40,2015-10-31
Nevada,79,2015-10-31
New Hampshire,25,2015-10-31
New Jersey,66,2015-10-31
New Mexico,50,2015-10-31
New York,62,2015-10-31
North Carolina,77,2015-10-31
North Dakota,50,2015-10-31
Ohio,60,2015-10-31
Oklahoma,58,2015-10-31
Oregon,43,2015-10-31
Pennsylvania,57,2015-10-31
Rhode Island,59,2015-10-31
South Carolina,81,2015-10-31
South Dakota,40,2015-10-31
Tennessee,85,2015-10-31
Texas,72,2015-10-31
Utah,50,2015-10-31
Vermont,22,2015-10-31
Virginia,58,2015-10-31
Washington,56,2015-10-31
West Virginia,57,2015-10-31
Wisconsin,41,2015-10-31
Wyoming,50,2015-10-31
Alabama,68,2015-11-30
Alaska,29,2015-11-30
Arizona,71,2015-11-30
Arkansas,80,2015-11-30
California,69,2015-11-30
Colorado,56,2015-11-30
Connecticut,52,2015-11-30
Delaware,53,2015-11-30
District of Columbia,78,2015-11-30
Florida,100,2015-11-30
Georgia,95,2015-11-30
Hawaii,56,2015-11-30
Idaho,59,2015-11-30
Illinois,63,2015-11-30
Indiana,56,2015-11-30
Iowa,46,2015-11-30
Kansas,16,2015-11-30
Kentucky,51,2015-11-30
Louisiana,69,2015-11-30
Maine,46,2015-11-30
Maryland,55,2015-11-30
Massachusetts,53,2015-11-30
Michigan,64,2015-11-30
Minnesota,45,2015-11-30
Mississippi,63,2015-11-30
Missouri,68,2015-11-30
Montana,43,2015-11-30
Nebraska,48,2015-11-30
Nevada,80,2015-11-30
New Hampshire,45,2015-11-30
New Jersey,60,2015-11-30
New Mexico,48,2015-11-30
New York,58,2015-11-30
North Carolina,79,2015-11-30
North Dakota,50,2015-11-30
Ohio,57,2015-11-30
Oklahoma,61,2015-11-30
Oregon,46,2015-11-30
Pennsylvania,57,2015-11-30
Rhode Island,48,2015-11-30
South Carolina,81,2015-11-30
South Dakota,50,2015-11-30
Tennessee,80,2015-11-30
Texas,76,2015-11-30
Utah,56,2015-11-30
Vermont,42,2015-11-30
Virginia,63,2015-11-30
Washington,53,2015-11-30
West Virginia,47,2015-11-30
Wisconsin,43,2015-11-30
Wyoming,55,2015-11-30
Alabama,77,2015-12-31
Alaska,35,2015-12-31
Arizona,75,2015-12-31
Arkansas,73,2015-12-31
California,72,2015-12-31
Colorado,62,2015-12-31
Connecticut,60,2015-12-31
Delaware,95,2015-12-31
District of Columbia,53,2015-12-31
Florida,97,2015-12-31
Georgia,100,2015-12-31
Hawaii,44,2015-12-31
Idaho,57,2015-12-31
Illinois,62,2015-12-31
Indiana,63,2015-12-31
Iowa,41,2015-12-31
Kansas,54,2015-12-31
Kentucky,60,2015-12-31
Louisiana,65,2015-12-31
Maine,47,2015-12-31
Maryland,55,2015-12-31
Massachusetts,55,2015-12-31
Michigan,70,2015-12-31
Minnesota,50,2015-12-31
Mississippi,78,2015-12-31
Missouri,68,2015-12-31
Montana,46,2015-12-31
Nebraska,45,2015-12-31
Nevada,85,2015-12-31
New Hampshire,50,2015-12-31
New Jersey,59,2015-12-31
New Mexico,69,2015-12-31
New York,57,2015-12-31
North Carolina,78,2015-12-31
North Dakota,49,2015-12-31
Ohio,68,2015-12-31
Oklahoma,59,2015-12-31
Oregon,52,2015-12-31
Pennsylvania,56,2015-12-31
Rhode Island,53,2015-12-31
South Carolina,83,2015-12-31
South Dakota,41,2015-12-31
Tennessee,83,2015-12-31
Texas,68,2015-12-31
Utah,60,2015-12-31
Vermont,32,2015-12-31
Virginia,64,2015-12-31
Washington,60,2015-12-31
West Virginia,52,2015-12-31
Wisconsin,50,2015-12-31
Wyoming,45,2015-12-31
Alabama,77,2016-01-31
Alaska,31,2016-01-31
Arizona,72,2016-01-31
Arkansas,83,2016-01-31
California,71,2016-01-31
Colorado,57,2016-01-31
Connecticut,65,2016-01-31
Delaware,62,2016-01-31
District of Columbia,58,2016-01-31
Florida,97,2016-01-31
Georgia,100,2016-01-31
Hawaii,47,2016-01-31
Idaho,61,2016-01-31
Illinois,66,2016-01-31
Indiana,66,2016-01-31
Iowa,43,2016-01-31
Kansas,64,2016-01-31
Kentucky,67,2016-01-31
Louisiana,61,2016-01-31
Maine,46,2016-01-31
Maryland,60,2016-01-31
Massachusetts,56,2016-01-31
Michigan,66,2016-01-31
Minnesota,52,2016-01-31
Mississippi,64,2016-01-31
Missouri,69,2016-01-31
Montana,43,2016-01-31
Nebraska,50,2016-01-31
Nevada,79,2016-01-31
New Hampshire,47,2016-01-31
New Jersey,59,2016-01-31
New Mexico,70,2016-01-31
New York,58,2016-01-31
North Carolina,81,2016-01-31
North Dakota,44,2016-01-31
Ohio,63,2016-01-31
Oklahoma,64,2016-01-31
Oregon,54,2016-01-31
Pennsylvania,63,2016-01-31
Rhode Island,53,2016-01-31
South Carolina,93,2016-01-31
South Dakota,39,2016-01-31
Tennessee,77,2016-01-31
Texas,68,2016-01-31
Utah,58,2016-01-31
Vermont,34,2016-01-31
Virginia,60,2016-01-31
Washington,61,2016-01-31
West Virginia,61,2016-01-31
Wisconsin,46,2016-01-31
Wyoming,53,2016-01-31
Alabama,81,2016-02-29
Alaska,40,2016-02-29
Arizona,78,2016-02-29
Arkansas,78,2016-02-29
California,71,2016-02-29
Colorado,63,2016-02-29
Connecticut,63,2016-02-29
Delaware,64,2016-02-29
District of Columbia,60,2016-02-29
Florida,100,2016-02-29
Georgia,95,2016-02-29
Hawaii,50,2016-02-29
Idaho,54,2016-02-29
Illinois,65,2016-02-29
Indiana,69,2016-02-29
Iowa,37,2016-02-29
Kansas,57,2016-02-29
Kentucky,63,2016-02-29
Louisiana,70,2016-02-29
Maine,52,2016-02-29
Maryland,63,2016-02-29
Massachusetts,57,2016-02-29
Michigan,67,2016-02-29
Minnesota,54,2016-02-29
Mississippi,82,2016-02-29
Missouri,69,2016-02-29
Montana,43,2016-02-29
Nebraska,49,2016-02-29
Nevada,86,2016-02-29
New Hampshire,51,2016-02-29
New Jersey,59,2016-02-29
New Mexico,76,2016-02-29
New York,53,2016-02-29
North Carolina,83,2016-02-29
North Dakota,67,2016-02-29
Ohio,67,2016-02-29
Oklahoma,62,2016-02-29
Oregon,60,2016-02-29
Pennsylvania,60,2016-02-29
Rhode Island,66,2016-02-29
South Carolina,80,2016-02-29
South Dakota,37,2016-02-29
Tennessee,85,2016-02-29
Texas,67,2016-02-29
Utah,57,2016-02-29
Vermont,26,2016-02-29
Virginia,66,2016-02-29
Washington,60,2016-02-29
West Virginia,62,2016-02-29
Wisconsin,51,2016-02-29
Wyoming,64,2016-02-29
Alabama,76,2016-03-31
Alaska,54,2016-03-31
Arizona,83,2016-03-31
Arkansas,80,2016-03-31
California,77,2016-03-31
Colorado,63,2016-03-31
Connecticut,64,2016-03-31
Delaware,89,2016-03-31
District of Columbia,54,2016-03-31
Florida,100,2016-03-31
Georgia,97,2016-03-31
Hawaii,44,2016-03-31
Idaho,70,2016-03-31
Illinois,71,2016-03-31
Indiana,71,2016-03-31
Iowa,45,2016-03-31
Kansas,64,2016-03-31
Kentucky,75,2016-03-31
Louisiana,72,2016-03-31
Maine,55,2016-03-31
Maryland,64,2016-03-31
Massachusetts,62,2016-03-31
Michigan,71,2016-03-31
Minnesota,53,2016-03-31
Mississippi,80,2016-03-31
Missouri,68,2016-03-31
Montana,64,2016-03-31
Nebraska,52,2016-03-31
Nevada,77,2016-03-31
New Hampshire,49,2016-03-31
New Jersey,64,2016-03-31
New Mexico,69,2016-03-31
New York,57,2016-03-31
North Carolina,83,2016-03-31
North Dakota,48,2016-03-31
Ohio,68,2016-03-31
Oklahoma,51,2016-03-31
Oregon,60,2016-03-31
Pennsylvania,60,2016-03-31
Rhode Island,53,2016-03-31
South Carolina,82,2016-03-31
South Dakota,51,2016-03-31
Tennessee,81,2016-03-31
Texas,66,2016-03-31
Utah,66,2016-03-31
Vermont,33,2016-03-31
Virginia,68,2016-03-31
Washington,62,2016-03-31
West Virginia,52,2016-03-31
Wisconsin,57,2016-03-31
Wyoming,73,2016-03-31
Alabama,79,2016-04-30
Alaska,37,2016-04-30
Arizona,74,2016-04-30
Arkansas,84,2016-04-30
California,71,2016-04-30
Colorado,69,2016-04-30
Connecticut,67,2016-04-30
Delaware,73,2016-04-30
District of Columbia,60,2016-04-30
Florida,100,2016-04-30
Georgia,96,2016-04-30
Hawaii,43,2016-04-30
Idaho,66,2016-04-30
Illinois,68,2016-04-30
Indiana,67,2016-04-30
Iowa,43,2016-04-30
Kansas,72,2016-04-30
Kentucky,72,2016-04-30
Louisiana,73,2016-04-30
Maine,41,2016-04-30
Maryland,68,2016-04-30
Massachusetts,58,2016-04-30
Michigan,71,2016-04-30
Minnesota,55,2016-04-30
Mississippi,81,2016-04-30
Missouri,65,2016-04-30
Montana,50,2016-04-30
Nebraska,45,2016-04-30
Nevada,87,2016-04-30
New Hampshire,45,2016-04-30
New Jersey,61,2016-04-30
New Mexico,74,2016-04-30
New York,56,2016-04-30
North Carolina,84,2016-04-30
North Dakota,49,2016-04-30
Ohio,68,2016-04-30
Oklahoma,61,2016-04-30
Oregon,60,2016-04-30
Pennsylvania,62,2016-04-30
Rhode Island,57,2016-04-30
South Carolina,90,2016-04-30
South Dakota,38,2016-04-30
Tennessee,82,2016-04-30
Texas,67,2016-04-30
Utah,63,2016-04-30
Vermont,42,2016-04-30
Virginia,69,2016-04-30
Washington,62,2016-04-30
West Virginia,53,2016-04-30
Wisconsin,50,2016-04-30
Wyoming,63,2016-04-30
Alabama,82,2016-05-31
Alaska,29,2016-05-31
Arizona,72,2016-05-31
Arkansas,80,2016-05-31
California,71,2016-05-31
Colorado,57,2016-05-31
Connecticut,58,2016-05-31
Delaware,61,2016-05-31
District of Columbia,61,2016-05-31
Florida,94,2016-05-31
Georgia,100,2016-05-31
Hawaii,48,2016-05-31
Idaho,57,2016-05-31
Illinois,66,2016-05-31
Indiana,73,2016-05-31
Iowa,47,2016-05-31
Kansas,73,2016-05-31
Kentucky,68,2016-05-31
Louisiana,70,2016-05-31
Maine,48,2016-05-31
Maryland,60,2016-05-31
Massachusetts,58,2016-05-31
Michigan,66,2016-05-31
Minnesota,51,2016-05-31
Mississippi,69,2016-05-31
Missouri,68,2016-05-31
Montana,72,2016-05-31
Nebraska,53,2016-05-31
Nevada,76,2016-05-31
New Hampshire,49,2016-05-31
New Jersey,58,2016-05-31
New Mexico,67,2016-05-31
New York,51,2016-05-31
North Carolina,83,2016-05-31
North Dakota,49,2016-05-31
Ohio,66,2016-05-31
Oklahoma,59,2016-05-31
Oregon,54,2016-05-31
Pennsylvania,58,2016-05-31
Rhode Island,69,2016-05-31
South Carolina,89,2016-05-31
South Dakota,43,2016-05-31
Tennessee,77,2016-05-31
Texas,65,2016-05-31
Utah,55,2016-05-31
Vermont,37,2016-05-31
Virginia,67,2016-05-31
Washington,59,2016-05-31
West Virginia,59,2016-05-31
Wisconsin,51,2016-05-31
Wyoming,46,2016-05-31
Alabama,83,2016-06-30
Alaska,48,2016-06-30
Arizona,81,2016-06-30
Arkansas,87,2016-06-30
California,80,2016-06-30
Colorado,68,2016-06-30
Connecticut,71,2016-06-30
Delaware,66,2016-06-30
District of Columbia,67,2016-06-30
Florida,100,2016-06-30
Georgia,99,2016-06-30
Hawaii,46,2016-06-30
Idaho,70,2016-06-30
Illinois,75,2016-06-30
Indiana,79,2016-06-30
Iowa,52,2016-06-30
Kansas,70,2016-06-30
Kentucky,69,2016-06-30
Louisiana,73,2016-06-30
Maine,53,2016-06-30
Maryland,75,2016-06-30
Massachusetts,60,2016-06-30
Michigan,75,2016-06-30
Minnesota,59,2016-06-30
Mississippi,88,2016-06-30
Missouri,74,2016-06-30
Montana,57,2016-06-30
Nebraska,57,2016-06-30
Nevada,84,2016-06-30
New Hampshire,63,2016-06-30
New Jersey,68,2016-06-30
New Mexico,76,2016-06-30
New York,59,2016-06-30
North Carolina,86,2016-06-30
North Dakota,51,2016-06-30
Ohio,79,2016-06-30
Oklahoma,65,2016-06-30
Oregon,62,2016-06-30
Pennsylvania,66,2016-06-30
Rhode Island,65,2016-06-30
South Carolina,94,2016-06-30
South Dakota,46,2016-06-30
Tennessee,83,2016-06-30
Texas,72,2016-06-30
Utah,69,2016-06-30
Vermont,35,2016-06-30
Virginia,74,2016-06-30
Washington,65,2016-06-30
West Virginia,68,2016-06-30
Wisconsin,53,2016-06-30
Wyoming,57,2016-06-30
Alabama,78,2016-07-31
Alaska,40,2016-07-31
Arizona,80,2016-07-31
Arkansas,75,2016-07-31
California,84,2016-07-31
Colorado,66,2016-07-31
Connecticut,75,2016-07-31
Delaware,84,2016-07-31
District of Columbia,74,2016-07-31
Florida,98,2016-07-31
Georgia,100,2016-07-31
Hawaii,44,2016-07-31
Idaho,68,2016-07-31
Illinois,76,2016-07-31
Indiana,72,2016-07-31
Iowa,43,2016-07-31
Kansas,69,2016-07-31
Kentucky,74,2016-07-31
Louisiana,86,2016-07-31
Maine,60,2016-07-31
Maryland,74,2016-07-31
Massachusetts,68,2016-07-31
Michigan,83,2016-07-31
Minnesota,62,2016-07-31
Mississippi,81,2016-07-31
Missouri,78,2016-07-31
Montana,47,2016-07-31
Nebraska,55,2016-07-31
Nevada,98,2016-07-31
New Hampshire,67,2016-07-31
New Jersey,76,2016-07-31
New Mexico,80,2016-07-31
New York,68,2016-07-31
North Carolina,89,2016-07-31
North Dakota,48,2016-07-31
Ohio,79,2016-07-31
Oklahoma,58,2016-07-31
Oregon,65,2016-07-31
Pennsylvania,70,2016-07-31
Rhode Island,64,2016-07-31
South Carolina,90,2016-07-31
South Dakota,50,2016-07-31
Tennessee,87,2016-07-31
Texas,69,2016-07-31
Utah,76,2016-07-31
Vermont,34,2016-07-31
Virginia,76,2016-07-31
Washington,66,2016-07-31
West Virginia,75,2016-07-31
Wisconsin,59,2016-07-31
Wyoming,39,2016-07-31
Alabama,71,2016-08-31
Alaska,29,2016-08-31
Arizona,73,2016-08-31
Arkansas,79,2016-08-31
California,75,2016-08-31
Colorado,59,2016-08-31
Connecticut,61,2016-08-31
Delaware,82,2016-08-31
District of Columbia,57,2016-08-31
Florida,100,2016-08-31
Georgia,95,2016-08-31
Hawaii,47,2016-08-31
Idaho,58,2016-08-31
Illinois,71,2016-08-31
Indiana,73,2016-08-31
Iowa,42,2016-08-31
